"Data Source","World Development Indicators",

"Last Updated Date","2023-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Armenia","ARM","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.67658307493903","2.57965964825335","6.56127504053697","3.88535069830094","0.825997299695814","7.71177611093239","6.78998362050005","7.85704976866002","7.76612740602573","9.10095478307187","10.1900202001449","8.95425642404983","12.1918916356116","4.54513278096418","-4.05941806317406","3.8153344485137","2.80710981489858","7.8704623940088","2.3","1.19999999927091","-5.99999999953218","-2.09999999962426","11.6000000003863","3.80000000021865","11.6999999993812","-10.9000000006207","4.39999999989418","7.69999999999999",
"American Samoa","ASM","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","2.44788156895464","2.72976429746026","5.22196926579397","6.38993528445862","5.67839811885189","4.1602233676976","5.15825721178629","5.74329491397802","4.91102886091723","6.39882635746606","4.14178968107622","3.74098332413455","4.38105254741323","5.49203197228205","5.70239624643914","2.4934078070588","4.17385251923746","2.20016530316303","1.92664837759111","1.89973251234102","3.5589146545876","4.58739760072217","2.4384679129134","1.93602339869392","2.45126129060185","4.39892964207391","2.3760151398937","3.34379347279767","4.226155129639","3.91340593197678","1.53335385205331","2.41379767300099","2.06399166704408","1.88707650520024","4.38207787077116","3.57973569200922","2.67386910456241","4.78211404440385","5.29850117603326","3.9413164558248","2.9924925016646","3.07410715662584","3.94200183215104","5.10863319150067","4.17731906202037","3.23588207160357","4.74918582727295","4.36116069466638","1.21144624515279","3.00356312935708","3.79105739828147","3.09125461117115","1.52241330702","2.07816600485305","2.46260709430499","3.10138268717412","3.02555189285916","2.92730031924992","2.50744637056461","-0.245211855483618","2.69807428297301","4.7143302330515",
"Austria","AUT","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","5.71801703143062","5.52222507091594","4.7025828075235","3.73903181887766","3.45259927199928","4.4638184685257","5.79340857397067","-1.11513564100991","4.48217605207928","2.39347040566007","1.42385497436194","2.2438190092218","4.54874946041994","-1.46122831934504","1.71225047527311","2.06773208433302","1.82418133819064","2.23956115376463","3.0996932088708","3.70381026985605","2.9973386323436","3.36996770144688","1.04921914715013","2.28168627447407","1.32011373649399","2.4607803375448","1.01798657215497","2.93429267029704","2.64054456114322","2.33736853230906","0.852930304567138","0.711861873254065","1.55435609935293","2.1174312909142","2.25156605121293","2.40335753061709","1.18190529526521","1.6675730730984","1.28588989764475","0.720971601218665","0.991978023456298","0.394171222478263","0.147719735083939","0.448821778009219","0.593860820532811","1.62430303900256","1.63622947606379","1.15332004489555","0.746987307260156","-5.95624360857782","4.81749489131514","3.76314983049117",
"Azerbaijan","AZE","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-24.156626406184","-22.3866025367738","-3.77868265979122","9.06764454638558","13.6560701645555","11.2474232785765","13.5090694351372","20.3413872793924","-1.5181379521435","11.8130410859152","9.19358178508402","12.0403863962683","22.3650106404761","37.9900496983145","18.5444383993346","11.4184685495476","6.23380875989258","-13.861165853687","20.8165023309091","2.20000007995131","","","","","","","","","","",
"Burundi","BDI","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.7122743691415","-0.798992759829432","-10.2067494867698","2.57243829796414","7.05381693514346","0.186751339019906","7.29414526875989","13.3647618109981","11.0627767144027","2.79421725434406","8.59993033874267","-1.40996030014024","2.87708723130966","7.29288309317486","4.35136513054451","10.9189631301632","3.3317834564444","-2.46325247045259","-1.30453061033423","2.09178362745617","4.25083652341453","4.37501540224845","5.09927609896081","3.0126627100808","3.41296392025576",
"Belgium","BEL","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","5.10112077559623","5.91026627097322","7.31266126029712","2.981309750072","1.92693356262427","4.66239783783674","2.52474177057074","3.55063243243056","4.32402036224153","0.00742783295939375","1.25233174400397","1.4651816046654","0.0870167094314098","0.324529494261469","2.77086708490373","2.28254091333515","2.0219461584954","2.08915346845424","2.67621967958998","2.12797029418878","3.19832914045134","1.79205341319459","-0.369197881643515","2.10588482085853","1.55642989538353","1.8358375389026","1.4416128844899","2.73535974403234","2.19012380991799","2.68542794333601","1.28203976670305","1.38649723888132","1.06314078904784","1.47304085002492","1.11330195770707","1.4599166579256","2.04146182764605","1.89817119071868","0.891652163876543","2.16470383921194","0.745717939862288","1.37755194276068","1.18136732684189","0.760290604315998","1.16899964531598","1.2219911665218","1.35764153354472","1.84815789621507","1.89204931768259","-5.69548328971462","5.36452542068598","3.80744019579686",
"Benin","BEN","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","1.96689770726741","-0.323309527672322","7.2975725691293","5.60217833714188","6.26794136575288","7.91751334338542","3.95938044996367","3.14544219146973","0.530620454252755","3.05491739040514","0.865603479204481","4.74341606984238","4.10126131982321","-0.653946381798207","-2.3011278107434","-1.57992544221219","8.27910757839128","2.38523716413812","5.53702336123469","6.86929526480209","9.11502471189512","-13.1249967820334","2.42719326717069","7.13537472028818","11.6072440997446","-1.7160908172126","-2.0260875293226","6.86197154402213","-6.67722253349091","1.90623569416934","7.03445653554873","4.78422518810721","4.48226982925495","-3.90284645173367","4.04262069122024","5.18537906977856","4.86003606891137","5.4100491052229","4.83996291599836","7.33685167677636","4.89903161192021","4.2253222851848","3.79629470262985","4.25622441398785","2.30172741016432","4.86593555036828","3.79454823394711","5.45035058256013","3.64689567396066","1.94453280218032","3.69647599380154","2.26455690112309","4.53248851668162","2.90910142265422","6.27707188498117","0.854737508767897","3.92514144454408","3.81523332336036","3.79944006498249","4.70157476308088","5.33331543905165","4.73374688614953",
"Burkina Faso","BFA","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","0.559959293063201","13.1269474081005","4.03659147267403","2.18100420657422","-4.17952587597188","2.06444323249659","-2.52187940973828","-0.116581926338938","6.05297367921374","9.89165150293789","5.65810600049576","8.91286013820107","-0.511515641491428","3.32881807751448","5.18734380117452","4.72315935350697","7.23256181350325","-0.266550302676123","-5.00943817089676","4.31631928163578","12.7851618092937","-2.47007944736008","5.24732188719412","-1.62411621025286","-1.31959311645801","5.45411596483498","0.110741055367214","4.52125017611753","-11.8593562460459","12.5133918623456","14.536677209681","2.08865353490042","11.5843518640323","9.41732614989326","2.37222542454244","2.92619760855872","5.49839254045163","4.40908608996105","6.98870965778991","5.99622155368098","5.65585152514087","2.4515422367414","5.51341982166855","1.86701776945193","5.2301206415803","6.01838910217234","9.02225803296626","6.27949839348614","2.13712004451871","5.1572578840333","5.41452116022583","5.41567566758839","3.51532624935433","5.43539662529911","","","",
"Bangladesh","BGD","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","8.94927094043251","-1.74394601425192","4.9112194071196","10.5935449927651","0.481668436133248","1.84166294860131","-2.94713668536707","1.43401886339707","4.93376249244299","9.92956360363159","-1.50920758651752","-4.24036603358608","-12.2666750202117","-3.19173979500249","-4.3284136632259","8.22419283658706","-8.74153132389344","11.8850349605267","4.17732881643866","3.10059214825915","-2.03655530388713","-2.99126184273975","2.6132772669132","7.01782376808382","1.3367326637657","3.11848524584069","2.69978103672327","3.71419734605958","0.889518626824668","7.26390614636641","-0.200546975854678","4.2912781154685","3.84342304601671","3.64350637119301","3.66431488177355","-0.136682383662816","1.26080621377955","1.76751747576867","3.92070105076398","4.9008714742715","4.22182378605956","1.53153039751129","4.33085663826466","6.21453017454189","6.93590157826911","7.12302434276926","7.13086128100149","3.92741289251899","2.54379118327674","4.7560767302481","6.50874740012581","4.04208875058707","5.17339837739361","4.27597432874423","6.02872476139467","3.39913311451437","6.34441323743775","9.07700255256323","5.52580295476939","2.90865213174823","7.92038828876413","7.3743492342096",
"Bulgaria","BGR","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","6.18251225535411","5.06079809610168","3.94705507463726","3.54062196240309","2.54186097638356","2.97617235429131","5.68398090906305","4.82162661765666","-2.93698661916308","5.71870957018432","-21.8848469457675","-3.09811175991398","-3.56219941051185","-4.48225163546695","19.0507054547975","-2.24426086378347","-31.9335403322753","4.55560821467145","3.78261359914367","7.43001746316342","6.14202901963783","4.54983546779664","6.8384234522638","8.40066196772197","5.86524279611666","7.92615457028904","8.822490172732","3.17850025200066","-4.59544179083015","2.3133598932821","2.07092853335782","2.6122505519732","-3.0051022699873","1.07503466221277","2.60590772054945","2.21642433525308","2.88792819407023","4.04201977879448","5.1045298428667","1.40560772754436","6.67561700560806","5.17775259138995",
"Bahrain","BHR","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.73684051043328","2.3854050965766","5.49322574943072","2.03536508437155","4.00659447519504","1.84981083942712","5.96235040929416","21.1304776876384","11.1197946269561","11.4976236653098","9.3568291032537","4.72724603178764","8.24512562713426","1.18386258682763","2.27571609474073","-0.497044699754312","4.03530234445542","1.49889173551341","-0.10266678389209","-3.83398867233524","15.1649549560587","",
"Bahamas, The","BHS","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.09261070960544","-2.72447221689713","-5.0262630688856","-0.70668609783722","4.20280171453538","4.77462451272841","6.45501758287304","12.4975920997133","-0.276844814237208","6.61241974704512","2.51843342491816","1.08940336062993","2.74593200985245","-2.42366520212056","-1.82504719949659","7.33660130718958","2.77234563275056","1.01749568447376","-2.00219947550964","-7.80779536476898","0.789025553441576","-0.469213732553129","2.27125647152526","-2.43620477749256","3.56594948550055","2.88195197148153","0.67284051073861","7.76180796835115","0.235452711811163","-6.85213255094126","-17.4570383316869","21.2328091524947","9.70984164798054",
"Bosnia and Herzegovina","BIH","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.97711956253086","4.54224087122302","4.58188984794251","2.65746135920647","4.22780739170084","3.56935675045105","5.01948730923762","4.6771001018175","-3.16023218702487","0.436101109295464","-0.318689643301198","-0.246018438168633","-0.0045431772116018","1.82917585132427","1.58593177981399","1.69754799343735","1.41553361095109","1.98940651012072","2.03349485672355","-2.42669728453377","3.78636847860048","4.16747311453175",
"Belarus","BLR","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.55535934845948","-9.81897748621758","-6.47539299861228","-11.0322084780816","-9.07954593397425","3.37029971532851","9.80580729001717","11.4710022561183","8.22544051521106","7.2821378928745","13.7361692389033","8.2287407937778","5.70640144257946","7.48234889717278","11.981963782499","10.557809649791","11.276287818784","14.1727231178059","-0.00931704914590625","8.01574304616742","1.10759023798333","8.40526692375762","8.34923853043901","3.19820171755313","-1.95865997954911","-2.45222811308807","3.47360114047146","4.26358973097314","4.01963213346075","-1.33384751491505","3.56592711805955","-0.715934822181779",
"Belize","BLZ","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-17.4621371852359","10.2943832033284","-6.64724170178201","-11.4389373296534","-4.0273514430008","-4.59922292123703","14.9681569180835","13.7766340169388","10.0181707094485","6.33452972315682","8.77598152424943","60.9341825902335","3.36411609498681","5.16911295469049","3.03398058252426","1.00117785630154","2.62390670553935","6.30681818181817","7.16194548369855","7.98004987531171","9.14549653579677","7.65975454930174","3.93081761006289","-0.302571860816954","-1.44157814871016","-2.07852193995382","3.812893081761","1.21166224914806","-1.27197904975684","3.37248957938614","2.30938416422288","4.62199928341096","6.23287671232877","3.06254029658287","4.34782608695652","1.97841726618707","0.323339212228092","2.6369762672136","3.65401084784472","-15.0922610851005","13.9798897178073","-3.86518906659077",
"Bermuda","BMU","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.390128327459948","7.11532016894829","-5.5341201856542","-3.94859196767457","-0.796033278320905","-8.41084406081801","2.94643340735526","2.85421160625032",
"Bolivia","BOL","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","7.68995098123695","1.16642958661888","5.83930239925682","1.25055171295617","8.89276373215422","7.07232452570146","5.72033898382536","3.61900271028985","6.20022753186635","6.4167113011103","4.19743604945018","2.21686746953043","8.74448789248319","3.97730170758661","5.10553232107725","7.55058225366128","4.84957634090175","-1.9680680440831","3.18236033303798","0.415321692886494","1.83789353984957","-3.79773614040757","-5.96065822147173","0.670243023801632","1.8627598525588","1.74765130208567","2.1214068668034","1.27643446774206","1.66026018662369","2.90370556850912","3.32569552522044","3.57369406081678","3.219700647458","2.95984837469487","3.43384109547922","3.17590571091276","5.14867854338699","5.05977610933211","2.821330922134","2.27348119114474","1.47932330129588","2.2334148958744","2.1123140888422","2.94268318875102","3.33301462564171","3.96154090528242","4.114843655795","5.26895999023058","3.69288149167623","3.85534490143151","5.47570061228808","4.64351467815085","6.38475431961673","5.60168106541059","5.75996499784095","3.13059871471451","4.76052292326482","4.42296846855315","3.68781121914989","-7.1176786355141","5.34023194247666","",
"Brazil","BRA","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","8.8815983825818","5.15680029142874","1.44597519927947","1.72939603526385","-0.979319086873858","4.35656051554732","9.00092866387685","10.1939452491149","-1.19954322693133","26.6921455993983","12.3676204018419","10.8641068564036","12.0661385855383","9.71664186288646","0.979804174595515","12.5750691304529","4.8582695014113","4.69106477587779","8.68522816755784","4.54554335451385","-5.69485166332484","4.18899502216235","-2.02473140367644","2.71777471722194","2.83650708923511","12.294713712046","1.72817691819793","-1.30032276147001","3.81560094760871","-0.940538078615745","0.500404057277379","0.0935251873353451","4.06698789619551","5.87292205287844","7.01400402089479","1.86279939650716","2.66038148050849","0.0971513801544006","0.661007451665995","3.17667317113846","1.13015867637991","1.82951024154437","-0.0718931242303711","3.91386807315135","3.93772113654627","4.91824820724247","5.87006503346058","5.46767567647089","4.10469112847214","5.68096616795563","4.19108235952257","3.20904261524457","3.01944405366672","1.90703624382714","-2.79095120177881","-2.85873602514101","1.33257465729295","1.9820667473742","1.85472627006691","-4.35042073621604","3.19623529950786","3.6517235053451",
"Barbados","BRB","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.52853025727219","-0.942711954268987","14.0068318734986","11.0017121678681","-3.10451333249885","-1.39303324723195","6.55903100021263","7.59469671858288","-7.16423078169795","-0.606750790097195","-0.0435509488706884","6.79956688801065","-0.690872640766869","6.33940200887535","8.43059959545897","-0.783157828889941","7.84139774303941","8.50908754753887","0.478520232785627","5.01257471158378","2.75183415269716","5.32089203981087","3.72840979578903","4.62948795652471","-0.505154194763293","0.0328377794933061","-4.23936380200115","6.22219782714465","1.84885687773746","3.6187699169775","-2.86357001405499","12.0257675407474","8.46679364919387",
"Bhutan","BTN","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.08112037146908","13.6360479681703","-23.6755423224753","-7.94954992673227","12.0789115827","19.2460517652183","8.80900145015606","18.9948602445621","5.86011254304123","-3.6923710765942","-2.22766774944105","16.0913728819217","13.8358657892012","8.30777667450913","16.4326319752018","-22.6392797713997","47.1680986096523","-5.79630824877979","13.8792251520954","6.40867153465936","5.22787526671765","-1.98181961716546","38.7315759897067","-6.14908719910079","10.6474916480214","-0.813218830346969","5.7039511299309","11.1412282322863","8.24938965917103","-4.33650177377851","5.06402860287449","",
"Botswana","BWA","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","12.9851962511151","9.99539338188298","9.89868169937832","11.0295884443087","5.49261781655215","2.31248093564214","0.0655996238674561","-0.830387541250857","9.77564234233112","15.3996343710755","10.1456383359639","11.2784433753349","12.7375469507023","17.4860385644627","15.7724908877016","7.18005046595016","3.44290717673645","2.7382731272324","3.54236111696748","11.8912608363518","3.857775846056","12.1771954500262","3.68887114783438","0.74368202194988","-0.596046585679119","-3.33973060283741","5.0472980568921","1.2894874533613","4.62596527803119","4.13419280018988","9.83240830580885","8.70668121839525","10.4267900498989","6.791898810329","3.4516027700912","6.32641124795556","7.82335727135015","7.25471404283307","2.54667050927213","1.85585542354102","3.21207261235055","-0.529651360163314","4.0961779770191","5.94371007810722","3.01963614443078","2.99371260851248","4.03137476900048",
"Central African Republic","CAF","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.08205815420463","-0.556672736844831","8.02240147590862","-40.8682148477089","-0.790968786333607","1.86219957896054","7.7492057760346","1.02196338900387","32.5234371073844","5.87558237941677","-2.25369547983408","-0.0408602285100983","3.59999999696234",
"Canada","CAN","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","5.12810533854397","4.34086145071528","5.48166115765176","5.50928301267257","5.7980212522661","4.84916714955108","4.96217110953448","4.84804737433453","3.11989608540932","4.99867053911949","6.00811114943203","6.22193035585046","5.36672170225421","4.6532965830925","4.19729119846286","3.21950496858932","2.43718329323552","1.96890861131294","2.01517601114607","1.34063935125872","-1.47337743108814","2.07671672593897","3.37353216124311","4.63261589622712","2.90732101505678","3.17689740337805","3.78549350248775","3.14667564446442","1.91236589007251","-0.112355993307915","1.32593320505605","1.24647595187248","1.71020731606792","1.31857674013493","1.60801213661166","3.41458527310388","2.52514678114413","3.47830720781836","3.90234705250812","2.6616534970983","3.53953202487993","2.77936818382393","2.74811077178596","3.17359574501339","3.81893547478542","3.87600273330011","3.19990620509331","0.780461712652226","3.21732441754963","2.01267971374615","1.56659599544355","1.68600189551813","2.03106018335843","2.066234557133","2.0175161136881","3.26474375322019","2.78048849884141","1.38266818274072","-4.1382214347277","5.38870317723141","3.99883979063758",
"Central Europe and the Baltics","CEB","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.52086557848151","1.82256360629829","2.99932583600024","2.93007414356867","2.91536805026101","3.57801026163412","4.77937390728924","4.15406241848191","4.93365454451845","4.30234071697487","5.08963897281738","5.70094251489077","4.34943752483765","-1.45679737458583","0.544650687012265","1.11312736285676","0.436100791715717","-0.237871390565175","2.70580445418602","3.24653672864694","3.51951155715153","5.06732841570094","4.56275211823154","3.88583526103814","-1.92823968016779","5.51776544922392","2.77085206034084",
"Switzerland","CHE","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","4.94318578985155","5.00208503685722","2.70297013943129","-0.122459317958459","-2.31740519518091","1.36305591330353","2.5648373140819","2.18358819822382","1.23556353590872","2.33797005393312","1.14523970005639","0.306022465853644","1.45250040194058","1.612073830662","2.56999705911238","2.86210197625132","2.88980881054157","2.50045467781143","3.49864927112556","2.07977281881062","2.07540409500322","0.442987046351035","-0.223460389217664","1.43376738805432","0.891618774838946","1.30576952859774","1.73181321665051","2.08961523785973","2.14204920243466","2.17392660241565","2.11097216839396","0.636466569127776","0.670949290250135","1.77360084609552","1.28025487952212","1.33034228487881","2.05289003941908","1.71166166040236","1.88731038528751","1.69335770525321","1.40517756348326","1.80447048572336","2.17838203116321","1.18570935976605","2.14185779649674","1.39504193246024","1.11728696031321","0.686649059849202","1.14523700102379","-2.77613058481687","1.99557746444476","3.14220566814836",
"Channel Islands","CHI","Final consumption expenditure (annual % growth)","NE.CON.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
