PERMNO,date,TICKER,SHROUT
16851,2018-07-31,DWDP,2320787
16851,2018-08-31,DWDP,2307377
16851,2018-09-28,DWDP,2307377
16851,2018-10-31,DWDP,2307377
16851,2018-11-30,DWDP,2294244
16851,2018-12-31,DWDP,2294244
16851,2019-01-31,DWDP,2294244
16851,2019-02-28,DWDP,2254762
16851,2019-03-29,DWDP,2254762
16851,2019-04-30,DWDP,2246370
16851,2019-05-31,DWDP,2246388
16851,2019-06-28,DD,748796
16851,2019-07-31,DD,748796
16851,2019-08-30,DD,745482
16851,2019-09-30,DD,745482
16851,2019-10-31,DD,740807
16851,2019-11-29,DD,740807
16851,2019-12-31,DD,740807
16851,2020-01-31,DD,740807
16851,2020-02-28,DD,739388
16851,2020-03-31,DD,739388
16851,2020-04-30,DD,733795
16851,2020-05-29,DD,733797
16851,2020-06-30,DD,733797
16851,2020-07-31,DD,733828
16851,2020-08-31,DD,733828
16851,2020-09-30,DD,733828
16851,2020-10-30,DD,733850
16851,2020-11-30,DD,733850
16851,2020-12-31,DD,734161
16851,2021-01-29,DD,734161
16851,2021-02-26,DD,538089
16851,2021-03-31,DD,534525
16851,2021-04-30,DD,534525
16851,2021-05-28,DD,532142
16851,2021-06-30,DD,532142
16851,2021-07-30,DD,532142
16851,2021-08-31,DD,523057
16851,2021-09-30,DD,523057
16851,2021-10-29,DD,523057
16851,2021-11-30,DD,518104
16851,2021-12-31,DD,518104
16851,2022-01-31,DD,518104
16851,2022-02-28,DD,512907
16851,2022-03-31,DD,512907
16851,2022-04-29,DD,508529
16851,2022-05-31,DD,508527
16851,2022-06-30,DD,508527
16851,2022-07-29,DD,508527
16851,2022-08-31,DD,500902
16851,2022-09-30,DD,500902
16851,2022-10-31,DD,500902
16851,2022-11-30,DD,496789
16851,2022-12-30,DD,496789
17005,2000-03-31,CVS,402900
17005,2000-04-28,CVS,389024
17005,2000-05-31,CVS,390183
17005,2000-06-30,CVS,390183
17005,2000-07-31,CVS,390183
17005,2000-08-31,CVS,390667
17005,2000-09-29,CVS,390667
17005,2000-10-31,CVS,390667
17005,2000-11-30,CVS,390667
17005,2000-12-29,CVS,390667
17005,2001-01-31,CVS,390667
17005,2001-02-28,CVS,390667
17005,2001-03-30,CVS,392926
17005,2001-04-30,CVS,392926
17005,2001-05-31,CVS,393308
17005,2001-06-29,CVS,393308
17005,2001-07-31,CVS,393308
17005,2001-08-31,CVS,391549
17005,2001-09-28,CVS,391549
17005,2001-10-31,CVS,391549
17005,2001-11-30,CVS,390784
17005,2001-12-31,CVS,390784
17005,2002-01-31,CVS,390784
17005,2002-02-28,CVS,390784
17005,2002-03-28,CVS,391686
17005,2002-04-30,CVS,391686
17005,2002-05-31,CVS,391933
17005,2002-06-28,CVS,391933
17005,2002-07-31,CVS,391933
17005,2002-08-30,CVS,392595
17005,2002-09-30,CVS,392595
17005,2002-10-31,CVS,392595
17005,2002-11-29,CVS,392941
17005,2002-12-31,CVS,392941
17005,2003-01-31,CVS,392941
17005,2003-02-28,CVS,392941
17005,2003-03-31,CVS,393567
17005,2003-04-30,CVS,393567
17005,2003-05-30,CVS,394004
17005,2003-06-30,CVS,394004
17005,2003-07-31,CVS,394004
17005,2003-08-29,CVS,394712
17005,2003-09-30,CVS,394712
17005,2003-10-31,CVS,394712
17005,2003-11-28,CVS,394938
17005,2003-12-31,CVS,394938
17005,2004-01-30,CVS,394938
17005,2004-02-27,CVS,394938
17005,2004-03-31,CVS,396916
17005,2004-04-30,CVS,396916
17005,2004-05-28,CVS,397302
17005,2004-06-30,CVS,397302
17005,2004-07-30,CVS,397302
17005,2004-08-31,CVS,399400
17005,2004-09-30,CVS,399400
17005,2004-10-29,CVS,399400
17005,2004-11-30,CVS,400065
17005,2004-12-31,CVS,400065
17005,2005-01-31,CVS,400065
17005,2005-02-28,CVS,400065
17005,2005-03-31,CVS,403705
17005,2005-04-29,CVS,403705
17005,2005-05-31,CVS,405028
17005,2005-06-30,CVS,810056
17005,2005-07-29,CVS,810056
17005,2005-08-31,CVS,812906
17005,2005-09-30,CVS,812906
17005,2005-10-31,CVS,812906
17005,2005-11-30,CVS,814196
17005,2005-12-30,CVS,814196
17005,2006-01-31,CVS,814196
17005,2006-02-28,CVS,814196
17005,2006-03-31,CVS,817552
17005,2006-04-28,CVS,817552
17005,2006-05-31,CVS,818408
17005,2006-06-30,CVS,818408
17005,2006-07-31,CVS,818408
17005,2006-08-31,CVS,821421
17005,2006-09-29,CVS,821421
17005,2006-10-31,CVS,821421
17005,2006-11-30,CVS,823568
17005,2006-12-29,CVS,823568
17005,2007-01-31,CVS,823568
17005,2007-02-28,CVS,827838
17005,2007-03-30,CVS,1541261
17005,2007-04-30,CVS,1528450
17005,2007-05-31,CVS,1564130
17005,2007-06-29,CVS,1564130
17005,2007-07-31,CVS,1564130
17005,2007-08-31,CVS,1480906
17005,2007-09-28,CVS,1480906
17005,2007-10-31,CVS,1480906
17005,2007-11-30,CVS,1476891
17005,2007-12-31,CVS,1476891
17005,2008-01-31,CVS,1476891
17005,2008-02-29,CVS,1431879
17005,2008-03-31,CVS,1443163
17005,2008-04-30,CVS,1443163
17005,2008-05-30,CVS,1429378
17005,2008-06-30,CVS,1429378
17005,2008-07-31,CVS,1435184
17005,2008-08-29,CVS,1435184
17005,2008-09-30,CVS,1435184
17005,2008-10-31,CVS,1436228
17005,2008-11-28,CVS,1436228
17005,2008-12-31,CVS,1436228
17005,2009-01-30,CVS,1436228
17005,2009-02-27,CVS,1436228
17005,2009-03-31,CVS,1457396
17005,2009-04-30,CVS,1457396
17005,2009-05-29,CVS,1455881
17005,2009-06-30,CVS,1455881
17005,2009-07-31,CVS,1455881
17005,2009-08-31,CVS,1443232
17005,2009-09-30,CVS,1443232
17005,2009-10-30,CVS,1443232
17005,2009-11-30,CVS,1410543
17005,2009-12-31,CVS,1410543
17005,2010-01-29,CVS,1410543
17005,2010-02-26,CVS,1393000
17005,2010-03-31,CVS,1388453
17005,2010-04-30,CVS,1388453
17005,2010-05-28,CVS,1360884
17005,2010-06-30,CVS,1360884
17005,2010-07-30,CVS,1356000
17005,2010-08-31,CVS,1356000
17005,2010-09-30,CVS,1356000
17005,2010-10-29,CVS,1356000
17005,2010-11-30,CVS,1358800
17005,2010-12-31,CVS,1358800
17005,2011-01-31,CVS,1358800
17005,2011-02-28,CVS,1368174
17005,2011-03-31,CVS,1366165
17005,2011-04-29,CVS,1366165
17005,2011-05-31,CVS,1355941
17005,2011-06-30,CVS,1355941
17005,2011-07-29,CVS,1355941
17005,2011-08-31,CVS,1344841
17005,2011-09-30,CVS,1344841
17005,2011-10-31,CVS,1344841
17005,2011-11-30,CVS,1301630
17005,2011-12-30,CVS,1301630
17005,2012-01-31,CVS,1301630
17005,2012-02-29,CVS,1302379
17005,2012-03-30,CVS,1306581
17005,2012-04-30,CVS,1306581
17005,2012-05-31,CVS,1281502
17005,2012-06-29,CVS,1281502
17005,2012-07-31,CVS,1281502
17005,2012-08-31,CVS,1272236
17005,2012-09-28,CVS,1272236
17005,2012-10-31,CVS,1272236
17005,2012-11-30,CVS,1246693
17005,2012-12-31,CVS,1246693
17005,2013-01-31,CVS,1246693
17005,2013-02-28,CVS,1231194
17005,2013-03-28,CVS,1241647
17005,2013-04-30,CVS,1241647
17005,2013-05-31,CVS,1224393
17005,2013-06-28,CVS,1224393
17005,2013-07-31,CVS,1224393
17005,2013-08-30,CVS,1228369
17005,2013-09-30,CVS,1228369
17005,2013-10-31,CVS,1228369
17005,2013-11-29,CVS,1190254
17005,2013-12-31,CVS,1190254
17005,2014-01-31,CVS,1190254
17005,2014-02-28,CVS,1182427
17005,2014-03-31,CVS,1188519
17005,2014-04-30,CVS,1188519
17005,2014-05-30,CVS,1169230
17005,2014-06-30,CVS,1169230
17005,2014-07-31,CVS,1169230
17005,2014-08-29,CVS,1158126
17005,2014-09-30,CVS,1158126
17005,2014-10-31,CVS,1158126
17005,2014-11-28,CVS,1146383
17005,2014-12-31,CVS,1146383
17005,2015-01-30,CVS,1146383
17005,2015-02-27,CVS,1125253
17005,2015-03-31,CVS,1135266
17005,2015-04-30,CVS,1135266
17005,2015-05-29,CVS,1128331
17005,2015-06-30,CVS,1128331
17005,2015-07-31,CVS,1128331
17005,2015-08-31,CVS,1114486
17005,2015-09-30,CVS,1114486
17005,2015-10-30,CVS,1107317
17005,2015-11-30,CVS,1107317
17005,2015-12-31,CVS,1107317
17005,2016-01-29,CVS,1107317
17005,2016-02-29,CVS,1098491
17005,2016-03-31,CVS,1098491
17005,2016-04-29,CVS,1092287
17005,2016-05-31,CVS,1074022
17005,2016-06-30,CVS,1074022
17005,2016-07-29,CVS,1074022
17005,2016-08-31,CVS,1066215
17005,2016-09-30,CVS,1066215
17005,2016-10-31,CVS,1066215
17005,2016-11-30,CVS,1066439
17005,2016-12-30,CVS,1066439
17005,2017-01-31,CVS,1066439
17005,2017-02-28,CVS,1025700
17005,2017-03-31,CVS,1025700
17005,2017-04-28,CVS,1035791
17005,2017-05-31,CVS,1018795
17005,2017-06-30,CVS,1018795
17005,2017-07-31,CVS,1018795
17005,2017-08-31,CVS,1016565
17005,2017-09-29,CVS,1016565
17005,2017-10-31,CVS,1016565
17005,2017-11-30,CVS,1012992
17005,2017-12-29,CVS,1012992
17005,2018-01-31,CVS,1012992
17005,2018-02-28,CVS,1014532
17005,2018-03-29,CVS,1015461
17005,2018-04-30,CVS,1017521
17005,2018-05-31,CVS,1016646
17005,2018-06-29,CVS,1016646
17005,2018-07-31,CVS,1016646
17005,2018-08-31,CVS,1018064
17005,2018-09-28,CVS,1018064
17005,2018-10-31,CVS,1018064
17005,2018-11-30,CVS,1293199
17005,2018-12-31,CVS,1293199
17005,2019-01-31,CVS,1293199
17005,2019-02-28,CVS,1297082
17005,2019-03-29,CVS,1297082
17005,2019-04-30,CVS,1298405
17005,2019-05-31,CVS,1299092
17005,2019-06-28,CVS,1299092
17005,2019-07-31,CVS,1299092
17005,2019-08-30,CVS,1300497
17005,2019-09-30,CVS,1300497
17005,2019-10-31,CVS,1300497
17005,2019-11-29,CVS,1300964
17005,2019-12-31,CVS,1300964
17005,2020-01-31,CVS,1300964
17005,2020-02-28,CVS,1304160
17005,2020-03-31,CVS,1304160
17005,2020-04-30,CVS,1305592
17005,2020-05-29,CVS,1307091
17005,2020-06-30,CVS,1307091
17005,2020-07-31,CVS,1307091
17005,2020-08-31,CVS,1308703
17005,2020-09-30,CVS,1308703
17005,2020-10-30,CVS,1308703
17005,2020-11-30,CVS,1308913
17005,2020-12-31,CVS,1308913
17005,2021-01-29,CVS,1308913
17005,2021-02-26,CVS,1311355
17005,2021-03-31,CVS,1311355
17005,2021-04-30,CVS,1312519
17005,2021-05-28,CVS,1316568
17005,2021-06-30,CVS,1316568
17005,2021-07-30,CVS,1316568
17005,2021-08-31,CVS,1319575
17005,2021-09-30,CVS,1319575
17005,2021-10-29,CVS,1319575
17005,2021-11-30,CVS,1320059
17005,2021-12-31,CVS,1320059
17005,2022-01-31,CVS,1320059
17005,2022-02-28,CVS,1312510
17005,2022-03-31,CVS,1312510
17005,2022-04-29,CVS,1313194
17005,2022-05-31,CVS,1311309
17005,2022-06-30,CVS,1311309
17005,2022-07-29,CVS,1311309
17005,2022-08-31,CVS,1312829
17005,2022-09-30,CVS,1312829
17005,2022-10-31,CVS,1312829
17005,2022-11-30,CVS,1313967
17005,2022-12-30,CVS,1313967
17144,2000-03-31,GIS,301128
17144,2000-04-28,GIS,291477
17144,2000-05-31,GIS,291477
17144,2000-06-30,GIS,291477
17144,2000-07-31,GIS,291477
17144,2000-08-31,GIS,285400
17144,2000-09-29,GIS,285400
17144,2000-10-31,GIS,285422
17144,2000-11-30,GIS,281158
17144,2000-12-29,GIS,281158
17144,2001-01-31,GIS,283950
17144,2001-02-28,GIS,283950
17144,2001-03-30,GIS,283950
17144,2001-04-30,GIS,284590
17144,2001-05-31,GIS,284590
17144,2001-06-29,GIS,284590
17144,2001-07-31,GIS,284590
17144,2001-08-31,GIS,284856
17144,2001-09-28,GIS,284856
17144,2001-10-31,GIS,285296
17144,2001-11-30,GIS,364296
17144,2001-12-31,GIS,364296
17144,2002-01-31,GIS,365280
17144,2002-02-28,GIS,365279
17144,2002-03-28,GIS,365279
17144,2002-04-30,GIS,366339
17144,2002-05-31,GIS,366339
17144,2002-06-28,GIS,366339
17144,2002-07-31,GIS,366339
17144,2002-08-30,GIS,367685
17144,2002-09-30,GIS,367685
17144,2002-10-31,GIS,367911
17144,2002-11-29,GIS,367911
17144,2002-12-31,GIS,367911
17144,2003-01-31,GIS,368767
17144,2003-02-28,GIS,368767
17144,2003-03-31,GIS,368767
17144,2003-04-30,GIS,369564
17144,2003-05-30,GIS,369564
17144,2003-06-30,GIS,369564
17144,2003-07-31,GIS,369564
17144,2003-08-29,GIS,370548
17144,2003-09-30,GIS,370548
17144,2003-10-31,GIS,373369
17144,2003-11-28,GIS,373369
17144,2003-12-31,GIS,373369
17144,2004-01-30,GIS,374833
17144,2004-02-27,GIS,374833
17144,2004-03-31,GIS,374833
17144,2004-04-30,GIS,377943
17144,2004-05-28,GIS,377943
17144,2004-06-30,GIS,379544
17144,2004-07-30,GIS,380188
17144,2004-08-31,GIS,380188
17144,2004-09-30,GIS,380188
17144,2004-10-29,GIS,380949
17144,2004-11-30,GIS,380949
17144,2004-12-31,GIS,380949
17144,2005-01-31,GIS,365079
17144,2005-02-28,GIS,365079
17144,2005-03-31,GIS,365079
17144,2005-04-29,GIS,369697
17144,2005-05-31,GIS,369697
17144,2005-06-30,GIS,369697
17144,2005-07-29,GIS,366024
17144,2005-08-31,GIS,363171
17144,2005-09-30,GIS,363171
17144,2005-10-31,GIS,355275
17144,2005-11-30,GIS,355275
17144,2005-12-30,GIS,355275
17144,2006-01-31,GIS,356181
17144,2006-02-28,GIS,355275
17144,2006-03-31,GIS,355275
17144,2006-04-28,GIS,355933
17144,2006-05-31,GIS,355933
17144,2006-06-30,GIS,355933
17144,2006-07-31,GIS,352812
17144,2006-08-31,GIS,350631
17144,2006-09-29,GIS,350631
17144,2006-10-31,GIS,343073
17144,2006-11-30,GIS,343073
17144,2006-12-29,GIS,343073
17144,2007-01-31,GIS,345150
17144,2007-02-28,GIS,345150
17144,2007-03-30,GIS,345150
17144,2007-04-30,GIS,346363
17144,2007-05-31,GIS,346363
17144,2007-06-29,GIS,346363
17144,2007-07-31,GIS,330188
17144,2007-08-31,GIS,330188
17144,2007-09-28,GIS,323346
17144,2007-10-31,GIS,335836
17144,2007-11-30,GIS,335970
17144,2007-12-31,GIS,336764
17144,2008-01-31,GIS,336764
17144,2008-02-29,GIS,337419
17144,2008-03-31,GIS,335036
17144,2008-04-30,GIS,335036
17144,2008-05-30,GIS,335036
17144,2008-06-30,GIS,335036
17144,2008-07-31,GIS,336203
17144,2008-08-29,GIS,334605
17144,2008-09-30,GIS,334137
17144,2008-10-31,GIS,334137
17144,2008-11-28,GIS,334137
17144,2008-12-31,GIS,327852
17144,2009-01-30,GIS,327852
17144,2009-02-27,GIS,327852
17144,2009-03-31,GIS,328979
17144,2009-04-30,GIS,328979
17144,2009-05-29,GIS,328979
17144,2009-06-30,GIS,328979
17144,2009-07-31,GIS,325416
17144,2009-08-31,GIS,325531
17144,2009-09-30,GIS,326583
17144,2009-10-30,GIS,326583
17144,2009-11-30,GIS,326583
17144,2009-12-31,GIS,329537
17144,2010-01-29,GIS,329537
17144,2010-02-26,GIS,329537
17144,2010-03-31,GIS,331777
17144,2010-04-30,GIS,331777
17144,2010-05-28,GIS,331777
17144,2010-06-30,GIS,663554
17144,2010-07-30,GIS,651216
17144,2010-08-31,GIS,642217
17144,2010-09-30,GIS,640300
17144,2010-10-29,GIS,640300
17144,2010-11-30,GIS,640300
17144,2010-12-31,GIS,635812
17144,2011-01-31,GIS,635812
17144,2011-02-28,GIS,635812
17144,2011-03-31,GIS,638405
17144,2011-04-29,GIS,638405
17144,2011-05-31,GIS,638405
17144,2011-06-30,GIS,638405
17144,2011-07-29,GIS,644863
17144,2011-08-31,GIS,646598
17144,2011-09-30,GIS,643457
17144,2011-10-31,GIS,643457
17144,2011-11-30,GIS,643457
17144,2011-12-30,GIS,644651
17144,2012-01-31,GIS,644651
17144,2012-02-29,GIS,644651
17144,2012-03-30,GIS,647309
17144,2012-04-30,GIS,647309
17144,2012-05-31,GIS,647309
17144,2012-06-29,GIS,647309
17144,2012-07-31,GIS,648588
17144,2012-08-31,GIS,648283
17144,2012-09-28,GIS,645224
17144,2012-10-31,GIS,645224
17144,2012-11-30,GIS,645224
17144,2012-12-31,GIS,646596
17144,2013-01-31,GIS,646596
17144,2013-02-28,GIS,646596
17144,2013-03-28,GIS,644658
17144,2013-04-30,GIS,644658
17144,2013-05-31,GIS,644658
17144,2013-06-28,GIS,644658
17144,2013-07-31,GIS,640860
17144,2013-08-30,GIS,641779
17144,2013-09-30,GIS,634263
17144,2013-10-31,GIS,634263
17144,2013-11-29,GIS,634263
17144,2013-12-31,GIS,624536
17144,2014-01-31,GIS,624536
17144,2014-02-28,GIS,624536
17144,2014-03-31,GIS,614492
17144,2014-04-30,GIS,614492
17144,2014-05-30,GIS,614492
17144,2014-06-30,GIS,614492
17144,2014-07-31,GIS,612508
17144,2014-08-29,GIS,612508
17144,2014-09-30,GIS,603748
17144,2014-10-31,GIS,603748
17144,2014-11-28,GIS,603748
17144,2014-12-31,GIS,603748
17144,2015-01-30,GIS,603748
17144,2015-02-27,GIS,603748
17144,2015-03-31,GIS,596090
17144,2015-04-30,GIS,596090
17144,2015-05-29,GIS,596090
17144,2015-06-30,GIS,596090
17144,2015-07-31,GIS,598738
17144,2015-08-31,GIS,599707
17144,2015-09-30,GIS,597688
17144,2015-10-30,GIS,597688
17144,2015-11-30,GIS,597688
17144,2015-12-31,GIS,593345
17144,2016-01-29,GIS,593345
17144,2016-02-29,GIS,593345
17144,2016-03-31,GIS,594402
17144,2016-04-29,GIS,594402
17144,2016-05-31,GIS,594402
17144,2016-06-30,GIS,597021
17144,2016-07-29,GIS,597021
17144,2016-08-31,GIS,599553
17144,2016-09-30,GIS,591383
17144,2016-10-31,GIS,591383
17144,2016-11-30,GIS,591383
17144,2016-12-30,GIS,580011
17144,2017-01-31,GIS,580011
17144,2017-02-28,GIS,580011
17144,2017-03-31,GIS,576135
17144,2017-04-28,GIS,576135
17144,2017-05-31,GIS,576135
17144,2017-06-30,GIS,577100
17144,2017-07-31,GIS,577100
17144,2017-08-31,GIS,577100
17144,2017-09-29,GIS,568338
17144,2017-10-31,GIS,568338
17144,2017-11-30,GIS,568338
17144,2017-12-29,GIS,569044
17144,2018-01-31,GIS,569044
17144,2018-02-28,GIS,569044
17144,2018-03-29,GIS,592890
17144,2018-04-30,GIS,592890
17144,2018-05-31,GIS,592890
17144,2018-06-29,GIS,593368
17144,2018-07-31,GIS,593368
17144,2018-08-31,GIS,595972
17144,2018-09-28,GIS,596230
17144,2018-10-31,GIS,596230
17144,2018-11-30,GIS,596230
17144,2018-12-31,GIS,596749
17144,2019-01-31,GIS,596749
17144,2019-02-28,GIS,596749
17144,2019-03-29,GIS,598791
17144,2019-04-30,GIS,598791
17144,2019-05-31,GIS,598791
17144,2019-06-28,GIS,601960
17144,2019-07-31,GIS,601960
17144,2019-08-30,GIS,603491
17144,2019-09-30,GIS,604394
17144,2019-10-31,GIS,604394
17144,2019-11-29,GIS,604394
17144,2019-12-31,GIS,604817
17144,2020-01-31,GIS,604817
17144,2020-02-28,GIS,604817
17144,2020-03-31,GIS,606139
17144,2020-04-30,GIS,606139
17144,2020-05-29,GIS,606139
17144,2020-06-30,GIS,606139
17144,2020-07-31,GIS,609869
17144,2020-08-31,GIS,610918
17144,2020-09-30,GIS,611334
17144,2020-10-30,GIS,611334
17144,2020-11-30,GIS,611334
17144,2020-12-31,GIS,611437
17144,2021-01-29,GIS,611437
17144,2021-02-26,GIS,611437
17144,2021-03-31,GIS,609971
17144,2021-04-30,GIS,609971
17144,2021-05-28,GIS,609971
17144,2021-06-30,GIS,607210
17144,2021-07-30,GIS,607210
17144,2021-08-31,GIS,606277
17144,2021-09-30,GIS,605692
17144,2021-10-29,GIS,605692
17144,2021-11-30,GIS,605692
17144,2021-12-31,GIS,603207
17144,2022-01-31,GIS,603207
17144,2022-02-28,GIS,603207
17144,2022-03-31,GIS,602212
17144,2022-04-29,GIS,602212
17144,2022-05-31,GIS,602212
17144,2022-06-30,GIS,602212
17144,2022-07-29,GIS,597158
17144,2022-08-31,GIS,597158
17144,2022-09-30,GIS,593536
17144,2022-10-31,GIS,593536
17144,2022-11-30,GIS,593536
17144,2022-12-30,GIS,589611
17307,2018-01-31,,
17307,2018-02-28,VICI,360779
17307,2018-03-29,VICI,370129
17307,2018-04-30,VICI,370129
17307,2018-05-31,VICI,370131
17307,2018-06-29,VICI,370150
17307,2018-07-31,VICI,370150
17307,2018-08-31,VICI,370151
17307,2018-09-28,VICI,370151
17307,2018-10-31,VICI,370151
17307,2018-11-30,VICI,404728
17307,2018-12-31,VICI,404728
17307,2019-01-31,VICI,404728
17307,2019-02-28,VICI,404727
17307,2019-03-29,VICI,405175
17307,2019-04-30,VICI,405175
17307,2019-05-31,VICI,410972
17307,2019-06-28,VICI,461008
17307,2019-07-31,VICI,461006
17307,2019-08-30,VICI,461006
17307,2019-09-30,VICI,461006
17307,2019-10-31,VICI,461007
17307,2019-11-29,VICI,461007
17307,2019-12-31,VICI,461007
17307,2020-01-31,VICI,461007
17307,2020-02-28,VICI,468492
17307,2020-03-31,VICI,468622
17307,2020-04-30,VICI,468618
17307,2020-05-29,VICI,468618
17307,2020-06-30,VICI,563568
17307,2020-07-31,VICI,533669
17307,2020-08-31,VICI,533669
17307,2020-09-30,VICI,533669
17307,2020-10-30,VICI,536670
17307,2020-11-30,VICI,536670
17307,2020-12-31,VICI,536670
17307,2021-01-29,VICI,536670
17307,2021-02-26,VICI,536663
17307,2021-03-31,VICI,537021
17307,2021-04-30,VICI,537017
17307,2021-05-28,VICI,537043
17307,2021-06-30,VICI,537043
17307,2021-07-30,VICI,537045
17307,2021-08-31,VICI,537045
17307,2021-09-30,VICI,628945
17307,2021-10-29,VICI,628946
17307,2021-11-30,VICI,628946
17307,2021-12-31,VICI,628946
17307,2022-01-31,VICI,628946
17307,2022-02-28,VICI,748391
17307,2022-03-31,VICI,748413
17307,2022-04-29,VICI,748413
17307,2022-05-31,VICI,963002
17307,2022-06-30,VICI,963002
17307,2022-07-29,VICI,963002
17307,2022-08-31,VICI,963093
17307,2022-09-30,VICI,963093
17307,2022-10-31,VICI,963098
17307,2022-11-30,VICI,963098
17307,2022-12-30,VICI,963098
17478,2000-03-31,MHP,194491
17478,2000-04-28,MHP,195546
17478,2000-05-31,MHP,194500
17478,2000-06-30,MHP,194500
17478,2000-07-31,MHP,194700
17478,2000-08-31,MHP,194700
17478,2000-09-29,MHP,194700
17478,2000-10-31,MHP,194700
17478,2000-11-30,MHP,194700
17478,2000-12-29,MHP,194700
17478,2001-01-31,MHP,194700
17478,2001-02-28,MHP,194700
17478,2001-03-30,MHP,194915
17478,2001-04-30,MHP,195200
17478,2001-05-31,MHP,195200
17478,2001-06-29,MHP,195200
17478,2001-07-31,MHP,195000
17478,2001-08-31,MHP,195000
17478,2001-09-28,MHP,195000
17478,2001-10-31,MHP,195000
17478,2001-11-30,MHP,193300
17478,2001-12-31,MHP,193300
17478,2002-01-31,MHP,193300
17478,2002-02-28,MHP,193300
17478,2002-03-28,MHP,193608
17478,2002-04-30,MHP,194300
17478,2002-05-31,MHP,194300
17478,2002-06-28,MHP,194300
17478,2002-07-31,MHP,194300
17478,2002-08-30,MHP,193500
17478,2002-09-30,MHP,193500
17478,2002-10-31,MHP,193500
17478,2002-11-29,MHP,193800
17478,2002-12-31,MHP,193800
17478,2003-01-31,MHP,193800
17478,2003-02-28,MHP,193800
17478,2003-03-31,MHP,190972
17478,2003-04-30,MHP,190972
17478,2003-05-30,MHP,190700
17478,2003-06-30,MHP,190700
17478,2003-07-31,MHP,190700
17478,2003-08-29,MHP,191200
17478,2003-09-30,MHP,191200
17478,2003-10-31,MHP,191600
17478,2003-11-28,MHP,191600
17478,2003-12-31,MHP,191600
17478,2004-01-30,MHP,191600
17478,2004-02-27,MHP,191395
17478,2004-03-31,MHP,191564
17478,2004-04-30,MHP,191564
17478,2004-05-28,MHP,190500
17478,2004-06-30,MHP,190500
17478,2004-07-30,MHP,190000
17478,2004-08-31,MHP,190000
17478,2004-09-30,MHP,190000
17478,2004-10-29,MHP,189900
17478,2004-11-30,MHP,189900
17478,2004-12-31,MHP,189900
17478,2005-01-31,MHP,189900
17478,2005-02-28,MHP,190283
17478,2005-03-31,MHP,190572
17478,2005-04-29,MHP,187300
17478,2005-05-31,MHP,374600
17478,2005-06-30,MHP,374600
17478,2005-07-29,MHP,373800
17478,2005-08-31,MHP,373800
17478,2005-09-30,MHP,373800
17478,2005-10-31,MHP,374900
17478,2005-11-30,MHP,374900
17478,2005-12-30,MHP,374900
17478,2006-01-31,MHP,374900
17478,2006-02-28,MHP,367182
17478,2006-03-31,MHP,364851
17478,2006-04-28,MHP,357800
17478,2006-05-31,MHP,357800
17478,2006-06-30,MHP,357800
17478,2006-07-31,MHP,351900
17478,2006-08-31,MHP,351900
17478,2006-09-29,MHP,351900
17478,2006-10-31,MHP,354200
17478,2006-11-30,MHP,354200
17478,2006-12-29,MHP,354200
17478,2007-01-31,MHP,354200
17478,2007-02-28,MHP,354936
17478,2007-03-30,MHP,351334
17478,2007-04-30,MHP,343200
17478,2007-05-31,MHP,343200
17478,2007-06-29,MHP,343200
17478,2007-07-31,MHP,338900
17478,2007-08-31,MHP,338900
17478,2007-09-28,MHP,338900
17478,2007-10-31,MHP,329000
17478,2007-11-30,MHP,329000
17478,2007-12-31,MHP,329000
17478,2008-01-31,MHP,329000
17478,2008-02-29,MHP,322786
17478,2008-03-31,MHP,320649
17478,2008-04-30,MHP,320649
17478,2008-05-30,MHP,321300
17478,2008-06-30,MHP,321300
17478,2008-07-31,MHP,317600
17478,2008-08-29,MHP,317600
17478,2008-09-30,MHP,317600
17478,2008-10-31,MHP,314500
17478,2008-11-28,MHP,314500
17478,2008-12-31,MHP,314500
17478,2009-01-30,MHP,314500
17478,2009-02-27,MHP,314412
17478,2009-03-31,MHP,314467
17478,2009-04-30,MHP,314500
17478,2009-05-29,MHP,314500
17478,2009-06-30,MHP,314500
17478,2009-07-31,MHP,314800
17478,2009-08-31,MHP,314800
17478,2009-09-30,MHP,314800
17478,2009-10-30,MHP,314900
17478,2009-11-30,MHP,314900
17478,2009-12-31,MHP,314900
17478,2010-01-29,MHP,314900
17478,2010-02-26,MHP,315689
17478,2010-03-31,MHP,315055
17478,2010-04-30,MHP,315500
17478,2010-05-28,MHP,315500
17478,2010-06-30,MHP,315500
17478,2010-07-30,MHP,309100
17478,2010-08-31,MHP,309100
17478,2010-09-30,MHP,309100
17478,2010-10-29,MHP,307000
17478,2010-11-30,MHP,307000
17478,2010-12-31,MHP,307000
17478,2011-01-31,MHP,307000
17478,2011-02-28,MHP,306675
17478,2011-03-31,MHP,304491
17478,2011-04-29,MHP,304700
17478,2011-05-31,MHP,304700
17478,2011-06-30,MHP,304700
17478,2011-07-29,MHP,301300
17478,2011-08-31,MHP,301300
17478,2011-09-30,MHP,301300
17478,2011-10-31,MHP,293400
17478,2011-11-30,MHP,293400
17478,2011-12-30,MHP,293400
17478,2012-01-31,MHP,293400
17478,2012-02-29,MHP,278000
17478,2012-03-30,MHP,278308
17478,2012-04-30,MHP,279700
17478,2012-05-31,MHP,279700
17478,2012-06-29,MHP,279700
17478,2012-07-31,MHP,280200
17478,2012-08-31,MHP,280200
