PERMNO,date,TICKER,PRC
10104,2006-04-28,ORCL,14.59000
10104,2006-05-31,ORCL,14.22000
10104,2006-06-30,ORCL,14.49000
10104,2006-07-31,ORCL,14.97000
10104,2006-08-31,ORCL,15.66000
10104,2006-09-29,ORCL,17.74000
10104,2006-10-31,ORCL,18.47000
10104,2006-11-30,ORCL,19.05000
10104,2006-12-29,ORCL,17.14000
10104,2007-01-31,ORCL,17.16000
10104,2007-02-28,ORCL,16.43000
10104,2007-03-30,ORCL,18.13000
10104,2007-04-30,ORCL,18.80000
10104,2007-05-31,ORCL,19.38000
10104,2007-06-29,ORCL,19.71000
10104,2007-07-31,ORCL,19.12000
10104,2007-08-31,ORCL,20.28000
10104,2007-09-28,ORCL,21.65000
10104,2007-10-31,ORCL,22.17000
10104,2007-11-30,ORCL,20.18000
10104,2007-12-31,ORCL,22.58000
10104,2008-01-31,ORCL,20.55000
10104,2008-02-29,ORCL,18.80000
10104,2008-03-31,ORCL,19.56000
10104,2008-04-30,ORCL,20.85000
10104,2008-05-30,ORCL,22.84000
10104,2008-06-30,ORCL,21.00000
10104,2008-07-31,ORCL,21.53000
10104,2008-08-29,ORCL,21.93000
10104,2008-09-30,ORCL,20.31000
10104,2008-10-31,ORCL,18.29000
10104,2008-11-28,ORCL,16.09000
10104,2008-12-31,ORCL,17.73000
10104,2009-01-30,ORCL,16.83000
10104,2009-02-27,ORCL,15.54000
10104,2009-03-31,ORCL,18.07000
10104,2009-04-30,ORCL,19.34000
10104,2009-05-29,ORCL,19.59000
10104,2009-06-30,ORCL,21.42000
10104,2009-07-31,ORCL,22.13000
10104,2009-08-31,ORCL,21.88000
10104,2009-09-30,ORCL,20.84000
10104,2009-10-30,ORCL,21.10000
10104,2009-11-30,ORCL,22.08000
10104,2009-12-31,ORCL,24.53000
10104,2010-01-29,ORCL,23.06000
10104,2010-02-26,ORCL,24.65000
10104,2010-03-31,ORCL,25.71000
10104,2010-04-30,ORCL,25.86750
10104,2010-05-28,ORCL,22.57000
10104,2010-06-30,ORCL,21.46000
10104,2010-07-30,ORCL,23.64000
10104,2010-08-31,ORCL,21.84500
10104,2010-09-30,ORCL,26.85000
10104,2010-10-29,ORCL,29.38000
10104,2010-11-30,ORCL,27.04500
10104,2010-12-31,ORCL,31.30000
10104,2011-01-31,ORCL,32.03000
10104,2011-02-28,ORCL,32.90000
10104,2011-03-31,ORCL,33.43250
10104,2011-04-29,ORCL,35.96000
10104,2011-05-31,ORCL,34.22000
10104,2011-06-30,ORCL,32.91000
10104,2011-07-29,ORCL,30.58000
10104,2011-08-31,ORCL,28.07000
10104,2011-09-30,ORCL,28.74000
10104,2011-10-31,ORCL,32.77000
10104,2011-11-30,ORCL,31.35000
10104,2011-12-30,ORCL,25.65000
10104,2012-01-31,ORCL,28.21000
10104,2012-02-29,ORCL,29.25500
10104,2012-03-30,ORCL,29.16000
10104,2012-04-30,ORCL,29.40000
10104,2012-05-31,ORCL,26.47000
10104,2012-06-29,ORCL,29.70000
10104,2012-07-31,ORCL,30.20000
10104,2012-08-31,ORCL,31.65000
10104,2012-09-28,ORCL,31.46000
10104,2012-10-31,ORCL,31.08000
10104,2012-11-30,ORCL,32.17500
10104,2012-12-31,ORCL,33.32000
10104,2013-01-31,ORCL,35.51000
10104,2013-02-28,ORCL,34.24000
10104,2013-03-28,ORCL,32.33000
10104,2013-04-30,ORCL,32.78000
10104,2013-05-31,ORCL,33.78000
10104,2013-06-28,ORCL,30.71000
10104,2013-07-31,ORCL,32.35000
10104,2013-08-30,ORCL,31.86000
10104,2013-09-30,ORCL,33.17000
10104,2013-10-31,ORCL,33.50000
10104,2013-11-29,ORCL,35.29000
10104,2013-12-31,ORCL,38.26000
10104,2014-01-31,ORCL,36.90000
10104,2014-02-28,ORCL,39.11000
10104,2014-03-31,ORCL,40.91000
10104,2014-04-30,ORCL,40.88000
10104,2014-05-30,ORCL,42.02000
10104,2014-06-30,ORCL,40.53000
10104,2014-07-31,ORCL,40.39000
10104,2014-08-29,ORCL,41.53000
10104,2014-09-30,ORCL,38.28000
10104,2014-10-31,ORCL,39.05000
10104,2014-11-28,ORCL,42.41000
10104,2014-12-31,ORCL,44.97000
10104,2015-01-30,ORCL,41.89000
10104,2015-02-27,ORCL,43.82000
10104,2015-03-31,ORCL,43.15000
10104,2015-04-30,ORCL,43.62000
10104,2015-05-29,ORCL,43.49000
10104,2015-06-30,ORCL,40.30000
10104,2015-07-31,ORCL,39.94000
10104,2015-08-31,ORCL,37.09000
10104,2015-09-30,ORCL,36.12000
10104,2015-10-30,ORCL,38.84000
10104,2015-11-30,ORCL,38.97000
10104,2015-12-31,ORCL,36.53000
10104,2016-01-29,ORCL,36.31000
10104,2016-02-29,ORCL,36.78000
10104,2016-03-31,ORCL,40.91000
10104,2016-04-29,ORCL,39.86000
10104,2016-05-31,ORCL,40.20000
10104,2016-06-30,ORCL,40.93000
10104,2016-07-29,ORCL,41.04000
10104,2016-08-31,ORCL,41.22000
10104,2016-09-30,ORCL,39.28000
10104,2016-10-31,ORCL,38.42000
10104,2016-11-30,ORCL,40.19000
10104,2016-12-30,ORCL,38.45000
10104,2017-01-31,ORCL,40.11000
10104,2017-02-28,ORCL,42.59000
10104,2017-03-31,ORCL,44.61000
10104,2017-04-28,ORCL,44.96000
10104,2017-05-31,ORCL,45.39000
10104,2017-06-30,ORCL,50.14000
10104,2017-07-31,ORCL,49.93000
10104,2017-08-31,ORCL,50.33000
10104,2017-09-29,ORCL,48.35000
10104,2017-10-31,ORCL,50.90000
10104,2017-11-30,ORCL,49.06000
10104,2017-12-29,ORCL,47.28000
10104,2018-01-31,ORCL,51.59000
10104,2018-02-28,ORCL,50.67000
10104,2018-03-29,ORCL,45.75000
10104,2018-04-30,ORCL,45.67000
10104,2018-05-31,ORCL,46.72000
10104,2018-06-29,ORCL,44.06000
10104,2018-07-31,ORCL,47.68000
10104,2018-08-31,ORCL,48.58000
10104,2018-09-28,ORCL,51.56000
10104,2018-10-31,ORCL,48.84000
10104,2018-11-30,ORCL,48.76000
10104,2018-12-31,ORCL,45.15000
10104,2019-01-31,ORCL,50.23000
10104,2019-02-28,ORCL,52.13000
10104,2019-03-29,ORCL,53.71000
10104,2019-04-30,ORCL,55.33000
10104,2019-05-31,ORCL,50.60000
10104,2019-06-28,ORCL,56.97000
10104,2019-07-31,ORCL,56.30000
10104,2019-08-30,ORCL,52.06000
10104,2019-09-30,ORCL,55.03000
10104,2019-10-31,ORCL,54.49000
10104,2019-11-29,ORCL,56.14000
10104,2019-12-31,ORCL,52.98000
10104,2020-01-31,ORCL,52.45000
10104,2020-02-28,ORCL,49.46000
10104,2020-03-31,ORCL,48.33000
10104,2020-04-30,ORCL,52.97000
10104,2020-05-29,ORCL,53.77000
10104,2020-06-30,ORCL,55.27000
10104,2020-07-31,ORCL,55.45000
10104,2020-08-31,ORCL,57.22000
10104,2020-09-30,ORCL,59.70000
10104,2020-10-30,ORCL,56.11000
10104,2020-11-30,ORCL,57.72000
10104,2020-12-31,ORCL,64.69000
10104,2021-01-29,ORCL,60.43000
10104,2021-02-26,ORCL,64.51000
10104,2021-03-31,ORCL,70.17000
10104,2021-04-30,ORCL,75.79000
10104,2021-05-28,ORCL,78.74000
10104,2021-06-30,ORCL,77.84000
10104,2021-07-30,ORCL,87.14000
10104,2021-08-31,ORCL,89.13000
10104,2021-09-30,ORCL,87.13000
10104,2021-10-29,ORCL,95.94000
10104,2021-11-30,ORCL,90.74000
10104,2021-12-31,ORCL,87.21000
10104,2022-01-31,ORCL,81.16000
10104,2022-02-28,ORCL,75.97000
10104,2022-03-31,ORCL,82.73000
10104,2022-04-29,ORCL,73.40000
10104,2022-05-31,ORCL,71.92000
10104,2022-06-30,ORCL,69.87000
10104,2022-07-29,ORCL,77.84000
10104,2022-08-31,ORCL,74.15000
10104,2022-09-30,ORCL,61.07000
10104,2022-10-31,ORCL,78.07000
10104,2022-11-30,ORCL,83.03000
10104,2022-12-30,ORCL,81.74000
10107,2000-01-31,MSFT,97.87500
10107,2000-02-29,MSFT,89.37500
10107,2000-03-31,MSFT,106.25000
10107,2000-04-28,MSFT,69.75000
10107,2000-05-31,MSFT,62.56250
10107,2000-06-30,MSFT,80.00000
10107,2000-07-31,MSFT,69.81250
10107,2000-08-31,MSFT,69.81250
10107,2000-09-29,MSFT,60.31250
10107,2000-10-31,MSFT,68.87500
10107,2000-11-30,MSFT,57.37500
10107,2000-12-29,MSFT,43.37500
10107,2001-01-31,MSFT,61.06250
10107,2001-02-28,MSFT,59.00000
10107,2001-03-30,MSFT,54.68750
10107,2001-04-30,MSFT,67.75000
10107,2001-05-31,MSFT,69.18000
10107,2001-06-29,MSFT,73.00000
10107,2001-07-31,MSFT,66.19000
10107,2001-08-31,MSFT,57.05000
10107,2001-09-28,MSFT,51.17000
10107,2001-10-31,MSFT,58.15000
10107,2001-11-30,MSFT,64.21000
10107,2001-12-31,MSFT,66.25000
10107,2002-01-31,MSFT,63.71000
10107,2002-02-28,MSFT,58.34000
10107,2002-03-28,MSFT,60.31000
10107,2002-04-30,MSFT,52.26000
10107,2002-05-31,MSFT,50.91000
10107,2002-06-28,MSFT,54.70000
10107,2002-07-31,MSFT,47.98000
10107,2002-08-30,MSFT,49.08000
10107,2002-09-30,MSFT,43.74000
10107,2002-10-31,MSFT,53.47000
10107,2002-11-29,MSFT,57.68000
10107,2002-12-31,MSFT,51.70000
10107,2003-01-31,MSFT,47.46000
10107,2003-02-28,MSFT,23.70000
10107,2003-03-31,MSFT,24.21000
10107,2003-04-30,MSFT,25.56000
10107,2003-05-30,MSFT,24.61000
10107,2003-06-30,MSFT,25.64000
10107,2003-07-31,MSFT,26.41000
10107,2003-08-29,MSFT,26.52000
10107,2003-09-30,MSFT,27.80000
10107,2003-10-31,MSFT,26.14000
10107,2003-11-28,MSFT,25.71000
10107,2003-12-31,MSFT,27.37000
10107,2004-01-30,MSFT,27.65000
10107,2004-02-27,MSFT,26.53000
10107,2004-03-31,MSFT,24.93000
10107,2004-04-30,MSFT,26.13000
10107,2004-05-28,MSFT,26.23000
10107,2004-06-30,MSFT,28.56000
10107,2004-07-30,MSFT,28.49000
10107,2004-08-31,MSFT,27.30000
10107,2004-09-30,MSFT,27.65000
10107,2004-10-29,MSFT,27.97000
10107,2004-11-30,MSFT,26.81000
10107,2004-12-31,MSFT,26.72000
10107,2005-01-31,MSFT,26.28000
10107,2005-02-28,MSFT,25.16000
10107,2005-03-31,MSFT,24.17000
10107,2005-04-29,MSFT,25.30000
10107,2005-05-31,MSFT,25.80000
10107,2005-06-30,MSFT,24.84000
10107,2005-07-29,MSFT,25.61000
10107,2005-08-31,MSFT,27.38000
10107,2005-09-30,MSFT,25.73000
10107,2005-10-31,MSFT,25.70000
10107,2005-11-30,MSFT,27.68000
10107,2005-12-30,MSFT,26.15000
10107,2006-01-31,MSFT,28.15000
10107,2006-02-28,MSFT,26.87000
10107,2006-03-31,MSFT,27.21000
10107,2006-04-28,MSFT,24.15000
10107,2006-05-31,MSFT,22.65000
10107,2006-06-30,MSFT,23.30000
10107,2006-07-31,MSFT,24.06000
10107,2006-08-31,MSFT,25.70000
10107,2006-09-29,MSFT,27.35000
10107,2006-10-31,MSFT,28.71000
10107,2006-11-30,MSFT,29.36000
10107,2006-12-29,MSFT,29.86000
10107,2007-01-31,MSFT,30.86000
10107,2007-02-28,MSFT,28.17000
10107,2007-03-30,MSFT,27.87000
10107,2007-04-30,MSFT,29.94000
10107,2007-05-31,MSFT,30.69010
10107,2007-06-29,MSFT,29.47000
10107,2007-07-31,MSFT,28.99000
10107,2007-08-31,MSFT,28.73000
10107,2007-09-28,MSFT,29.46000
10107,2007-10-31,MSFT,36.81000
10107,2007-11-30,MSFT,33.60000
10107,2007-12-31,MSFT,35.60000
10107,2008-01-31,MSFT,32.60000
10107,2008-02-29,MSFT,27.19990
10107,2008-03-31,MSFT,28.38000
10107,2008-04-30,MSFT,28.52000
10107,2008-05-30,MSFT,28.32000
10107,2008-06-30,MSFT,27.51000
10107,2008-07-31,MSFT,25.72000
10107,2008-08-29,MSFT,27.29000
10107,2008-09-30,MSFT,26.69000
10107,2008-10-31,MSFT,22.33000
10107,2008-11-28,MSFT,20.22000
10107,2008-12-31,MSFT,19.44000
10107,2009-01-30,MSFT,17.10000
10107,2009-02-27,MSFT,16.15000
10107,2009-03-31,MSFT,18.37000
10107,2009-04-30,MSFT,20.26000
10107,2009-05-29,MSFT,20.89000
10107,2009-06-30,MSFT,23.77000
10107,2009-07-31,MSFT,23.52000
10107,2009-08-31,MSFT,24.65000
10107,2009-09-30,MSFT,25.72000
10107,2009-10-30,MSFT,27.73000
10107,2009-11-30,MSFT,29.41000
10107,2009-12-31,MSFT,30.48000
10107,2010-01-29,MSFT,28.18000
10107,2010-02-26,MSFT,28.67000
10107,2010-03-31,MSFT,29.28750
10107,2010-04-30,MSFT,30.53500
10107,2010-05-28,MSFT,25.80000
10107,2010-06-30,MSFT,23.01000
10107,2010-07-30,MSFT,25.81000
10107,2010-08-31,MSFT,23.46500
10107,2010-09-30,MSFT,24.49000
10107,2010-10-29,MSFT,26.66500
10107,2010-11-30,MSFT,25.25750
10107,2010-12-31,MSFT,27.91000
10107,2011-01-31,MSFT,27.72500
10107,2011-02-28,MSFT,26.58000
10107,2011-03-31,MSFT,25.39000
10107,2011-04-29,MSFT,25.92000
10107,2011-05-31,MSFT,25.01000
10107,2011-06-30,MSFT,26.00000
10107,2011-07-29,MSFT,27.40000
10107,2011-08-31,MSFT,26.60000
10107,2011-09-30,MSFT,24.89000
10107,2011-10-31,MSFT,26.63000
10107,2011-11-30,MSFT,25.58000
10107,2011-12-30,MSFT,25.96000
10107,2012-01-31,MSFT,29.53000
10107,2012-02-29,MSFT,31.74000
10107,2012-03-30,MSFT,32.25500
10107,2012-04-30,MSFT,32.01500
10107,2012-05-31,MSFT,29.19000
10107,2012-06-29,MSFT,30.59000
10107,2012-07-31,MSFT,29.47000
10107,2012-08-31,MSFT,30.82000
10107,2012-09-28,MSFT,29.76000
10107,2012-10-31,MSFT,28.54000
10107,2012-11-30,MSFT,26.61500
10107,2012-12-31,MSFT,26.70970
10107,2013-01-31,MSFT,27.45000
10107,2013-02-28,MSFT,27.80000
10107,2013-03-28,MSFT,28.60500
10107,2013-04-30,MSFT,33.10000
10107,2013-05-31,MSFT,34.90000
10107,2013-06-28,MSFT,34.54500
10107,2013-07-31,MSFT,31.84000
10107,2013-08-30,MSFT,33.40000
10107,2013-09-30,MSFT,33.28000
10107,2013-10-31,MSFT,35.40500
10107,2013-11-29,MSFT,38.13000
10107,2013-12-31,MSFT,37.41000
10107,2014-01-31,MSFT,37.84000
10107,2014-02-28,MSFT,38.31000
10107,2014-03-31,MSFT,40.99000
10107,2014-04-30,MSFT,40.40000
10107,2014-05-30,MSFT,40.94000
10107,2014-06-30,MSFT,41.70000
10107,2014-07-31,MSFT,43.16000
10107,2014-08-29,MSFT,45.43000
10107,2014-09-30,MSFT,46.36000
10107,2014-10-31,MSFT,46.95000
10107,2014-11-28,MSFT,47.81000
10107,2014-12-31,MSFT,46.45000
10107,2015-01-30,MSFT,40.40000
10107,2015-02-27,MSFT,43.85000
10107,2015-03-31,MSFT,40.65500
10107,2015-04-30,MSFT,48.64000
10107,2015-05-29,MSFT,46.86000
10107,2015-06-30,MSFT,44.15000
10107,2015-07-31,MSFT,46.70000
10107,2015-08-31,MSFT,43.52000
10107,2015-09-30,MSFT,44.26000
10107,2015-10-30,MSFT,52.64000
10107,2015-11-30,MSFT,54.35000
10107,2015-12-31,MSFT,55.48000
10107,2016-01-29,MSFT,55.09000
10107,2016-02-29,MSFT,50.88000
10107,2016-03-31,MSFT,55.23000
10107,2016-04-29,MSFT,49.87000
10107,2016-05-31,MSFT,53.00000
10107,2016-06-30,MSFT,51.17000
10107,2016-07-29,MSFT,56.68000
10107,2016-08-31,MSFT,57.46000
10107,2016-09-30,MSFT,57.60000
10107,2016-10-31,MSFT,59.92000
10107,2016-11-30,MSFT,60.26000
10107,2016-12-30,MSFT,62.14000
10107,2017-01-31,MSFT,64.65000
10107,2017-02-28,MSFT,63.98000
10107,2017-03-31,MSFT,65.86000
10107,2017-04-28,MSFT,68.46000
10107,2017-05-31,MSFT,69.84000
10107,2017-06-30,MSFT,68.93000
10107,2017-07-31,MSFT,72.70000
10107,2017-08-31,MSFT,74.77000
10107,2017-09-29,MSFT,74.49000
10107,2017-10-31,MSFT,83.18000
10107,2017-11-30,MSFT,84.17000
10107,2017-12-29,MSFT,85.54000
10107,2018-01-31,MSFT,95.01000
10107,2018-02-28,MSFT,93.77000
10107,2018-03-29,MSFT,91.27000
10107,2018-04-30,MSFT,93.52000
10107,2018-05-31,MSFT,98.84000
10107,2018-06-29,MSFT,98.61000
10107,2018-07-31,MSFT,106.08000
10107,2018-08-31,MSFT,112.33000
10107,2018-09-28,MSFT,114.37000
10107,2018-10-31,MSFT,106.81000
10107,2018-11-30,MSFT,110.89000
10107,2018-12-31,MSFT,101.57000
10107,2019-01-31,MSFT,104.43000
10107,2019-02-28,MSFT,112.03000
10107,2019-03-29,MSFT,117.94000
10107,2019-04-30,MSFT,130.60001
10107,2019-05-31,MSFT,123.68000
10107,2019-06-28,MSFT,133.96001
10107,2019-07-31,MSFT,136.27000
10107,2019-08-30,MSFT,137.86000
10107,2019-09-30,MSFT,139.03000
10107,2019-10-31,MSFT,143.37000
10107,2019-11-29,MSFT,151.38000
10107,2019-12-31,MSFT,157.70000
10107,2020-01-31,MSFT,170.23000
10107,2020-02-28,MSFT,162.00999
10107,2020-03-31,MSFT,157.71001
10107,2020-04-30,MSFT,179.21001
10107,2020-05-29,MSFT,183.25000
10107,2020-06-30,MSFT,203.50999
10107,2020-07-31,MSFT,205.00999
10107,2020-08-31,MSFT,225.53000
10107,2020-09-30,MSFT,210.33000
10107,2020-10-30,MSFT,202.47000
10107,2020-11-30,MSFT,214.07001
10107,2020-12-31,MSFT,222.42000
10107,2021-01-29,MSFT,231.96001
10107,2021-02-26,MSFT,232.38000
10107,2021-03-31,MSFT,235.77000
10107,2021-04-30,MSFT,252.17999
10107,2021-05-28,MSFT,249.67999
10107,2021-06-30,MSFT,270.89999
10107,2021-07-30,MSFT,284.91000
10107,2021-08-31,MSFT,301.88000
10107,2021-09-30,MSFT,281.92001
10107,2021-10-29,MSFT,331.62000
10107,2021-11-30,MSFT,330.59000
10107,2021-12-31,MSFT,336.32001
10107,2022-01-31,MSFT,310.98001
10107,2022-02-28,MSFT,298.79001
10107,2022-03-31,MSFT,308.31000
10107,2022-04-29,MSFT,277.51999
10107,2022-05-31,MSFT,271.87000
10107,2022-06-30,MSFT,256.82999
10107,2022-07-29,MSFT,280.73999
10107,2022-08-31,MSFT,261.47000
10107,2022-09-30,MSFT,232.89999
10107,2022-10-31,MSFT,232.13000
10107,2022-11-30,MSFT,255.14000
10107,2022-12-30,MSFT,239.82001
10138,2000-01-31,TROW,38.87500
10138,2000-02-29,TROW,32.93750
10138,2000-03-31,TROW,39.50000
10138,2000-04-28,TROW,38.12500
10138,2000-05-31,TROW,38.18750
10138,2000-06-30,TROW,42.50000
10138,2000-07-31,TROW,40.87500
10138,2000-08-31,TROW,45.25000
10138,2000-09-29,TROW,46.93750
10138,2000-10-31,TROW,46.81250
10138,2000-11-30,TROW,36.50000
10138,2000-12-29,TROW,42.26563
10138,2001-01-31,TROW,39.00000
10138,2001-02-28,TROW,35.68750
10138,2001-03-30,TROW,31.31250
10138,2001-04-30,TROW,34.76000
10138,2001-05-31,TROW,36.69000
10138,2001-06-29,TROW,37.39000
10138,2001-07-31,TROW,37.96000
10138,2001-08-31,TROW,37.39000
10138,2001-09-28,TROW,29.30000
10138,2001-10-31,TROW,27.76000
10138,2001-11-30,TROW,31.70000
10138,2001-12-31,TROW,34.73000
10138,2002-01-31,TROW,37.58000
10138,2002-02-28,TROW,39.81000
10138,2002-03-28,TROW,38.93000
10138,2002-04-30,TROW,35.07000
10138,2002-05-31,TROW,36.11000
10138,2002-06-28,TROW,32.88000
10138,2002-07-31,TROW,27.03000
10138,2002-08-30,TROW,28.29000
10138,2002-09-30,TROW,24.96000
10138,2002-10-31,TROW,28.23000
10138,2002-11-29,TROW,30.38000
10138,2002-12-31,TROW,27.28000
10138,2003-01-31,TROW,26.74000
10138,2003-02-28,TROW,25.72000
10138,2003-03-31,TROW,27.12000
10138,2003-04-30,TROW,30.52000
10138,2003-05-30,TROW,36.71000
10138,2003-06-30,TROW,37.77000
10138,2003-07-31,TROW,40.52000
10138,2003-08-29,TROW,42.58000
10138,2003-09-30,TROW,41.28000
10138,2003-10-31,TROW,40.93000
10138,2003-11-28,TROW,42.04000
10138,2003-12-31,TROW,47.41000
10138,2004-01-30,TROW,52.16000
10138,2004-02-27,TROW,52.59000
10138,2004-03-31,TROW,53.83000
10138,2004-04-30,TROW,51.28000
10138,2004-05-28,TROW,48.16000
10138,2004-06-30,TROW,50.40000
10138,2004-07-30,TROW,46.22000
10138,2004-08-31,TROW,49.53000
10138,2004-09-30,TROW,50.94000
10138,2004-10-29,TROW,55.77000
10138,2004-11-30,TROW,59.16000
10138,2004-12-31,TROW,62.20000
10138,2005-01-31,TROW,59.85000
10138,2005-02-28,TROW,61.39000
10138,2005-03-31,TROW,59.38000
10138,2005-04-29,TROW,55.17000
10138,2005-05-31,TROW,59.66000
10138,2005-06-30,TROW,62.60000
10138,2005-07-29,TROW,66.35000
10138,2005-08-31,TROW,63.00000
10138,2005-09-30,TROW,65.30000
10138,2005-10-31,TROW,65.52000
10138,2005-11-30,TROW,71.95000
10138,2005-12-30,TROW,72.03000
10138,2006-01-31,TROW,76.43000
10138,2006-02-28,TROW,76.78000
10138,2006-03-31,TROW,78.21000
10138,2006-04-28,TROW,84.19000
10138,2006-05-31,TROW,79.10000
10138,2006-06-30,TROW,37.81000
10138,2006-07-31,TROW,41.31000
10138,2006-08-31,TROW,44.06000
10138,2006-09-29,TROW,47.85000
10138,2006-10-31,TROW,47.31000
10138,2006-11-30,TROW,43.33000
10138,2006-12-29,TROW,43.77000
10138,2007-01-31,TROW,47.98000
10138,2007-02-28,TROW,46.56000
10138,2007-03-30,TROW,47.19000
10138,2007-04-30,TROW,49.68000
10138,2007-05-31,TROW,51.35000
10138,2007-06-29,TROW,51.89000
10138,2007-07-31,TROW,52.13000
10138,2007-08-31,TROW,51.32000
10138,2007-09-28,TROW,55.69000
10138,2007-10-31,TROW,64.24000
10138,2007-11-30,TROW,61.48000
10138,2007-12-31,TROW,60.88000
10138,2008-01-31,TROW,50.59000
10138,2008-02-29,TROW,50.53000
10138,2008-03-31,TROW,50.00000
10138,2008-04-30,TROW,58.56000
10138,2008-05-30,TROW,57.92000
10138,2008-06-30,TROW,56.47000
10138,2008-07-31,TROW,59.85000
10138,2008-08-29,TROW,59.36000
10138,2008-09-30,TROW,53.71000
10138,2008-10-31,TROW,39.54000
10138,2008-11-28,TROW,34.21000
10138,2008-12-31,TROW,35.44000
10138,2009-01-30,TROW,27.58000
10138,2009-02-27,TROW,22.74000
10138,2009-03-31,TROW,28.86000
10138,2009-04-30,TROW,38.52000
10138,2009-05-29,TROW,40.57000
10138,2009-06-30,TROW,41.67000
10138,2009-07-31,TROW,46.71000
10138,2009-08-31,TROW,45.30000
10138,2009-09-30,TROW,45.70000
10138,2009-10-30,TROW,48.73000
10138,2009-11-30,TROW,48.93000
10138,2009-12-31,TROW,53.25000
10138,2010-01-29,TROW,49.62000
10138,2010-02-26,TROW,50.69000
10138,2010-03-31,TROW,54.97000
10138,2010-04-30,TROW,57.54000
10138,2010-05-28,TROW,49.52000
10138,2010-06-30,TROW,44.39000
10138,2010-07-30,TROW,48.23000
10138,2010-08-31,TROW,43.79000
10138,2010-09-30,TROW,50.06500
10138,2010-10-29,TROW,55.27000
10138,2010-11-30,TROW,58.33000
10138,2010-12-31,TROW,64.54000
10138,2011-01-31,TROW,65.92000
10138,2011-02-28,TROW,66.98000
10138,2011-03-31,TROW,66.42000
10138,2011-04-29,TROW,64.25000
10138,2011-05-31,TROW,63.30000
10138,2011-06-30,TROW,60.34000
10138,2011-07-29,TROW,56.80000
10138,2011-08-31,TROW,53.48000
10138,2011-09-30,TROW,47.77000
10138,2011-10-31,TROW,52.84000
10138,2011-11-30,TROW,56.76000
10138,2011-12-30,TROW,56.95000
10138,2012-01-31,TROW,57.84000
10138,2012-02-29,TROW,61.59000
10138,2012-03-30,TROW,65.30000
10138,2012-04-30,TROW,63.11500
10138,2012-05-31,TROW,57.59000
10138,2012-06-29,TROW,62.96000
10138,2012-07-31,TROW,60.75000
10138,2012-08-31,TROW,61.44000
10138,2012-09-28,TROW,63.30000
