PERMNO,date,TICKER,PRC,VOL
30681,2004-11-12,OMC,83.53000,1937400
30681,2004-11-15,OMC,83.28000,768000
30681,2004-11-16,OMC,83.14000,621300
30681,2004-11-17,OMC,83.52000,858000
30681,2004-11-18,OMC,84.29000,1053600
30681,2004-11-19,OMC,82.70000,760800
30681,2004-11-22,OMC,82.24000,929800
30681,2004-11-23,OMC,82.40000,589100
30681,2004-11-24,OMC,82.15000,519600
30681,2004-11-26,OMC,82.23000,121300
30681,2004-11-29,OMC,82.07000,678700
30681,2004-11-30,OMC,81.00000,911800
30681,2004-12-01,OMC,82.33000,614900
30681,2004-12-02,OMC,82.34000,806600
30681,2004-12-03,OMC,81.59000,763700
30681,2004-12-06,OMC,81.90000,465600
30681,2004-12-07,OMC,80.60000,898700
30681,2004-12-08,OMC,80.25000,812500
30681,2004-12-09,OMC,81.63000,755500
30681,2004-12-10,OMC,82.08000,653300
30681,2004-12-13,OMC,83.05000,860400
30681,2004-12-14,OMC,83.64000,623600
30681,2004-12-15,OMC,83.14000,653200
30681,2004-12-16,OMC,82.46000,638000
30681,2004-12-17,OMC,82.04000,1029800
30681,2004-12-20,OMC,81.89000,539700
30681,2004-12-21,OMC,82.40000,910400
30681,2004-12-22,OMC,81.41000,864100
30681,2004-12-23,OMC,81.65000,439500
30681,2004-12-27,OMC,81.80000,395800
30681,2004-12-28,OMC,82.87000,739800
30681,2004-12-29,OMC,82.51000,442400
30681,2004-12-30,OMC,84.40000,1224400
30681,2004-12-31,OMC,84.32000,635000
30681,2005-01-03,OMC,84.60000,1005900
30681,2005-01-04,OMC,84.55000,2152200
30681,2005-01-05,OMC,84.15000,1068700
30681,2005-01-06,OMC,84.92000,1196500
30681,2005-01-07,OMC,85.07000,911300
30681,2005-01-10,OMC,85.17000,1460800
30681,2005-01-11,OMC,85.06000,923300
30681,2005-01-12,OMC,86.05000,1294200
30681,2005-01-13,OMC,85.86000,1175700
30681,2005-01-14,OMC,86.65000,1021700
30681,2005-01-18,OMC,87.07000,1257900
30681,2005-01-19,OMC,85.92000,897000
30681,2005-01-20,OMC,85.06000,907100
30681,2005-01-21,OMC,84.06000,983500
30681,2005-01-24,OMC,84.02000,793100
30681,2005-01-25,OMC,84.24000,564400
30681,2005-01-26,OMC,84.19000,1166100
30681,2005-01-27,OMC,84.37000,1364500
30681,2005-01-28,OMC,83.49000,1348200
30681,2005-01-31,OMC,84.89000,1479900
30681,2005-02-01,OMC,84.52000,883700
30681,2005-02-02,OMC,85.20000,837500
30681,2005-02-03,OMC,85.44000,1017900
30681,2005-02-04,OMC,86.65000,1478000
30681,2005-02-07,OMC,87.23000,1043500
30681,2005-02-08,OMC,86.30000,580500
30681,2005-02-09,OMC,85.26000,746700
30681,2005-02-10,OMC,85.38000,547000
30681,2005-02-11,OMC,86.00000,408600
30681,2005-02-14,OMC,85.70000,431400
30681,2005-02-15,OMC,85.43000,457100
30681,2005-02-16,OMC,84.57000,1029900
30681,2005-02-17,OMC,84.52000,429300
30681,2005-02-18,OMC,85.61000,1227900
30681,2005-02-22,OMC,87.12000,1698100
30681,2005-02-23,OMC,88.13000,1092700
30681,2005-02-24,OMC,89.48000,1589100
30681,2005-02-25,OMC,89.95000,1221300
30681,2005-02-28,OMC,91.07000,1794300
30681,2005-03-01,OMC,89.85000,1426300
30681,2005-03-02,OMC,89.88000,1315600
30681,2005-03-03,OMC,89.75000,807200
30681,2005-03-04,OMC,89.75000,1138300
30681,2005-03-07,OMC,89.61000,833400
30681,2005-03-08,OMC,89.26000,828200
30681,2005-03-09,OMC,88.33000,1139400
30681,2005-03-10,OMC,88.99000,916400
30681,2005-03-11,OMC,88.10000,1009300
30681,2005-03-14,OMC,89.52000,1100200
30681,2005-03-15,OMC,88.89000,739500
30681,2005-03-16,OMC,86.48000,1437900
30681,2005-03-17,OMC,87.45000,775100
30681,2005-03-18,OMC,88.00000,1065300
30681,2005-03-21,OMC,88.16000,526200
30681,2005-03-22,OMC,87.31000,467300
30681,2005-03-23,OMC,87.08000,841800
30681,2005-03-24,OMC,87.16000,602800
30681,2005-03-28,OMC,87.17000,638600
30681,2005-03-29,OMC,86.94000,898700
30681,2005-03-30,OMC,88.20000,524900
30681,2005-03-31,OMC,88.52000,828100
30681,2005-04-01,OMC,87.55000,767400
30681,2005-04-04,OMC,87.41000,997200
30681,2005-04-05,OMC,86.90000,1160900
30681,2005-04-06,OMC,86.50000,957300
30681,2005-04-07,OMC,86.50000,911400
30681,2005-04-08,OMC,85.87000,853400
30681,2005-04-11,OMC,85.76000,664500
30681,2005-04-12,OMC,86.60000,800100
30681,2005-04-13,OMC,86.03000,712300
30681,2005-04-14,OMC,84.85000,1023400
30681,2005-04-15,OMC,83.63000,1554200
30681,2005-04-18,OMC,83.45000,1416300
30681,2005-04-19,OMC,83.88000,708700
30681,2005-04-20,OMC,81.97000,1294800
30681,2005-04-21,OMC,85.40000,1333500
30681,2005-04-22,OMC,83.99000,1032100
30681,2005-04-25,OMC,85.70000,1114300
30681,2005-04-26,OMC,84.82000,987400
30681,2005-04-27,OMC,84.20000,893700
30681,2005-04-28,OMC,83.00000,881900
30681,2005-04-29,OMC,82.90000,1578700
30681,2005-05-02,OMC,83.94000,899300
30681,2005-05-03,OMC,83.75000,609300
30681,2005-05-04,OMC,85.35000,818900
30681,2005-05-05,OMC,84.76000,831500
30681,2005-05-06,OMC,86.34000,1202600
30681,2005-05-09,OMC,85.59000,1048100
30681,2005-05-10,OMC,84.38000,920000
30681,2005-05-11,OMC,83.65000,1268400
30681,2005-05-12,OMC,83.14000,1060200
30681,2005-05-13,OMC,82.54000,689700
30681,2005-05-16,OMC,82.86000,939700
30681,2005-05-17,OMC,84.19000,1039300
30681,2005-05-18,OMC,85.14000,938900
30681,2005-05-19,OMC,84.80000,973100
30681,2005-05-20,OMC,84.06000,872600
30681,2005-05-23,OMC,83.61000,1078700
30681,2005-05-24,OMC,83.10000,849300
30681,2005-05-25,OMC,82.58000,941600
30681,2005-05-26,OMC,83.10000,762100
30681,2005-05-27,OMC,82.70000,850000
30681,2005-05-31,OMC,81.89000,831800
30681,2005-06-01,OMC,82.93000,1116000
30681,2005-06-02,OMC,83.77000,732000
30681,2005-06-03,OMC,83.14000,947000
30681,2005-06-06,OMC,81.96000,1485200
30681,2005-06-07,OMC,81.51000,855300
30681,2005-06-08,OMC,81.95000,1194900
30681,2005-06-09,OMC,81.75000,1288100
30681,2005-06-10,OMC,81.84000,1088700
30681,2005-06-13,OMC,81.13000,952000
30681,2005-06-14,OMC,81.79000,1101700
30681,2005-06-15,OMC,80.14000,1436700
30681,2005-06-16,OMC,80.58000,5028200
30681,2005-06-17,OMC,80.82000,1660300
30681,2005-06-20,OMC,80.56000,905500
30681,2005-06-21,OMC,80.24000,840600
30681,2005-06-22,OMC,79.86000,1591100
30681,2005-06-23,OMC,78.55000,1329100
30681,2005-06-24,OMC,78.65000,1851600
30681,2005-06-27,OMC,78.39000,1513200
30681,2005-06-28,OMC,79.72000,1310000
30681,2005-06-29,OMC,80.63000,1312100
30681,2005-06-30,OMC,79.86000,1581300
30681,2005-07-01,OMC,80.54000,906800
30681,2005-07-05,OMC,81.35000,1386000
30681,2005-07-06,OMC,80.47000,1324200
30681,2005-07-07,OMC,79.97000,1180400
30681,2005-07-08,OMC,80.50000,1179700
30681,2005-07-11,OMC,80.37000,510000
30681,2005-07-12,OMC,80.46000,687000
30681,2005-07-13,OMC,80.48000,595600
30681,2005-07-14,OMC,81.60000,903700
30681,2005-07-15,OMC,81.65000,790900
30681,2005-07-18,OMC,80.60000,1102000
30681,2005-07-19,OMC,82.98000,1675900
30681,2005-07-20,OMC,83.04000,791700
30681,2005-07-21,OMC,83.22000,1133800
30681,2005-07-22,OMC,84.72000,1114400
30681,2005-07-25,OMC,84.04000,925900
30681,2005-07-26,OMC,84.40000,898100
30681,2005-07-27,OMC,84.06000,1218400
30681,2005-07-28,OMC,84.33000,1318300
30681,2005-07-29,OMC,84.87000,1254300
30681,2005-08-01,OMC,85.50000,1388700
30681,2005-08-02,OMC,85.57000,949100
30681,2005-08-03,OMC,86.34000,1168600
30681,2005-08-04,OMC,85.27000,958200
30681,2005-08-05,OMC,84.16000,839500
30681,2005-08-08,OMC,83.47000,621800
30681,2005-08-09,OMC,83.38000,974300
30681,2005-08-10,OMC,83.10000,501700
30681,2005-08-11,OMC,83.77000,448500
30681,2005-08-12,OMC,83.67000,514700
30681,2005-08-15,OMC,84.64000,536000
30681,2005-08-16,OMC,83.50000,495900
30681,2005-08-17,OMC,84.01000,348800
30681,2005-08-18,OMC,83.66000,513100
30681,2005-08-19,OMC,83.65000,458300
30681,2005-08-22,OMC,82.64000,963200
30681,2005-08-23,OMC,81.81000,1106800
30681,2005-08-24,OMC,80.98000,1257700
30681,2005-08-25,OMC,80.78000,712400
30681,2005-08-26,OMC,80.50000,461400
30681,2005-08-29,OMC,80.65000,582500
30681,2005-08-30,OMC,80.70000,709600
30681,2005-08-31,OMC,80.44000,1307700
30681,2005-09-01,OMC,80.83000,1226800
30681,2005-09-02,OMC,80.58000,584400
30681,2005-09-06,OMC,81.90000,489600
30681,2005-09-07,OMC,81.95000,674700
30681,2005-09-08,OMC,81.19000,416900
30681,2005-09-09,OMC,81.54000,729900
30681,2005-09-12,OMC,81.35000,433100
30681,2005-09-13,OMC,81.21000,579500
30681,2005-09-14,OMC,81.14000,942600
30681,2005-09-15,OMC,82.10000,804000
30681,2005-09-16,OMC,84.05000,1612700
30681,2005-09-19,OMC,83.55000,911400
30681,2005-09-20,OMC,84.01000,991700
30681,2005-09-21,OMC,83.14000,1093000
30681,2005-09-22,OMC,83.67000,786500
30681,2005-09-23,OMC,82.89000,747600
30681,2005-09-26,OMC,82.69000,707000
30681,2005-09-27,OMC,82.71000,720400
30681,2005-09-28,OMC,83.39000,1119800
30681,2005-09-29,OMC,83.86000,609200
30681,2005-09-30,OMC,83.63000,954600
30681,2005-10-03,OMC,82.62000,1319000
30681,2005-10-04,OMC,81.66000,841900
30681,2005-10-05,OMC,79.75000,1537600
30681,2005-10-06,OMC,79.20000,2314900
30681,2005-10-07,OMC,79.09000,1013900
30681,2005-10-10,OMC,79.47000,919600
30681,2005-10-11,OMC,78.60000,964100
30681,2005-10-12,OMC,78.75000,1045100
30681,2005-10-13,OMC,79.21000,808100
30681,2005-10-14,OMC,79.20000,574000
30681,2005-10-17,OMC,78.47000,1026700
30681,2005-10-18,OMC,77.00000,1458600
30681,2005-10-19,OMC,76.40000,1837400
30681,2005-10-20,OMC,76.59000,1281000
30681,2005-10-21,OMC,77.95000,1180800
30681,2005-10-24,OMC,79.16000,1072900
30681,2005-10-25,OMC,83.84000,2568100
30681,2005-10-26,OMC,82.91000,1925200
30681,2005-10-27,OMC,82.48000,924700
30681,2005-10-28,OMC,84.27000,1106600
30681,2005-10-31,OMC,82.96000,1883200
30681,2005-11-01,OMC,82.79000,1068000
30681,2005-11-02,OMC,83.04000,664500
30681,2005-11-03,OMC,82.85000,889600
30681,2005-11-04,OMC,82.85000,576400
30681,2005-11-07,OMC,83.30000,553200
30681,2005-11-08,OMC,82.14000,897400
30681,2005-11-09,OMC,82.41000,920200
30681,2005-11-10,OMC,82.59000,681300
30681,2005-11-11,OMC,83.11000,707700
30681,2005-11-14,OMC,82.52000,627400
30681,2005-11-15,OMC,81.68000,1113900
30681,2005-11-16,OMC,81.25000,870300
30681,2005-11-17,OMC,81.53000,1207100
30681,2005-11-18,OMC,81.14000,1320800
30681,2005-11-21,OMC,81.25000,846300
30681,2005-11-22,OMC,81.42000,974500
30681,2005-11-23,OMC,82.01000,510600
30681,2005-11-25,OMC,82.28000,195200
30681,2005-11-28,OMC,82.35000,609500
30681,2005-11-29,OMC,83.74000,1501000
30681,2005-11-30,OMC,84.56000,1432000
30681,2005-12-01,OMC,85.01000,782600
30681,2005-12-02,OMC,85.44000,641700
30681,2005-12-05,OMC,85.60000,1344300
30681,2005-12-06,OMC,86.18000,1523200
30681,2005-12-07,OMC,86.00000,778200
30681,2005-12-08,OMC,85.64000,763300
30681,2005-12-09,OMC,85.57000,778100
30681,2005-12-12,OMC,86.02000,771000
30681,2005-12-13,OMC,87.37000,865300
30681,2005-12-14,OMC,87.74000,1119100
30681,2005-12-15,OMC,87.40000,669300
30681,2005-12-16,OMC,87.82000,1015100
30681,2005-12-19,OMC,87.00000,508500
30681,2005-12-20,OMC,86.81000,573400
30681,2005-12-21,OMC,86.66000,486700
30681,2005-12-22,OMC,86.82000,330900
30681,2005-12-23,OMC,86.67000,316700
30681,2005-12-27,OMC,85.32000,624100
30681,2005-12-28,OMC,85.56000,330700
30681,2005-12-29,OMC,85.39000,251900
30681,2005-12-30,OMC,85.13000,410900
30681,2006-01-03,OMC,86.11000,1233700
30681,2006-01-04,OMC,86.59000,759300
30681,2006-01-05,OMC,85.04000,1304300
30681,2006-01-06,OMC,85.93000,594400
30681,2006-01-09,OMC,84.99000,780200
30681,2006-01-10,OMC,84.55000,588100
30681,2006-01-11,OMC,85.06000,878200
30681,2006-01-12,OMC,84.55000,652800
30681,2006-01-13,OMC,84.95000,493900
30681,2006-01-17,OMC,84.15000,847000
30681,2006-01-18,OMC,82.96000,952600
30681,2006-01-19,OMC,84.62000,878200
30681,2006-01-20,OMC,82.99000,1080000
30681,2006-01-23,OMC,83.06000,670400
30681,2006-01-24,OMC,84.25000,895200
30681,2006-01-25,OMC,83.27000,1063200
30681,2006-01-26,OMC,83.05000,952700
30681,2006-01-27,OMC,83.93000,771100
30681,2006-01-30,OMC,82.69000,793500
30681,2006-01-31,OMC,81.79000,1154600
30681,2006-02-01,OMC,83.12000,950200
30681,2006-02-02,OMC,82.92000,1016900
30681,2006-02-03,OMC,83.40000,931600
30681,2006-02-06,OMC,83.21000,1195200
30681,2006-02-07,OMC,82.13000,793500
30681,2006-02-08,OMC,81.82000,697000
30681,2006-02-09,OMC,82.86000,951300
30681,2006-02-10,OMC,82.58000,660200
30681,2006-02-13,OMC,84.57000,1551900
30681,2006-02-14,OMC,81.87000,2020700
30681,2006-02-15,OMC,82.16000,1815300
30681,2006-02-16,OMC,81.43000,1501800
30681,2006-02-17,OMC,80.43000,2065400
30681,2006-02-21,OMC,79.50000,1247800
30681,2006-02-22,OMC,80.14000,1393300
30681,2006-02-23,OMC,78.97000,1735400
30681,2006-02-24,OMC,79.99000,2241600
30681,2006-02-27,OMC,80.75000,1675200
30681,2006-02-28,OMC,79.82000,1256700
30681,2006-03-01,OMC,80.51000,1431600
30681,2006-03-02,OMC,80.38000,1259400
30681,2006-03-03,OMC,80.50000,707300
30681,2006-03-06,OMC,80.36000,1040900
30681,2006-03-07,OMC,81.40000,1010400
30681,2006-03-08,OMC,81.34000,986800
30681,2006-03-09,OMC,81.40000,965400
30681,2006-03-10,OMC,81.60000,946100
30681,2006-03-13,OMC,80.82000,770800
30681,2006-03-14,OMC,81.25000,811500
30681,2006-03-15,OMC,81.28000,1196100
30681,2006-03-16,OMC,82.65000,1206600
30681,2006-03-17,OMC,82.39000,863600
30681,2006-03-20,OMC,81.93000,429000
30681,2006-03-21,OMC,82.03000,850600
30681,2006-03-22,OMC,83.34000,1253900
30681,2006-03-23,OMC,84.17000,1308000
30681,2006-03-24,OMC,84.78000,1446200
30681,2006-03-27,OMC,84.57000,1198300
30681,2006-03-28,OMC,83.67000,973100
30681,2006-03-29,OMC,83.94000,636500
30681,2006-03-30,OMC,82.90000,792100
30681,2006-03-31,OMC,83.25000,962700
30681,2006-04-03,OMC,82.60000,661700
30681,2006-04-04,OMC,83.53000,672700
30681,2006-04-05,OMC,83.07000,696900
30681,2006-04-06,OMC,84.61000,1346700
30681,2006-04-07,OMC,85.05000,1271500
30681,2006-04-10,OMC,85.70000,909900
30681,2006-04-11,OMC,85.25000,1275200
30681,2006-04-12,OMC,85.22000,1020700
30681,2006-04-13,OMC,85.15000,612800
30681,2006-04-17,OMC,85.40000,727400
30681,2006-04-18,OMC,85.96000,801800
30681,2006-04-19,OMC,85.73000,874900
30681,2006-04-20,OMC,86.64000,794600
30681,2006-04-21,OMC,85.97000,651700
30681,2006-04-24,OMC,86.35000,944000
30681,2006-04-25,OMC,88.46000,2556500
30681,2006-04-26,OMC,90.45000,3016700
30681,2006-04-27,OMC,90.13000,1475100
30681,2006-04-28,OMC,90.01000,946700
30681,2006-05-01,OMC,89.80000,1301100
30681,2006-05-02,OMC,90.71000,859400
30681,2006-05-03,OMC,90.91000,977400
30681,2006-05-04,OMC,90.67000,703400
30681,2006-05-05,OMC,91.04000,964400
30681,2006-05-08,OMC,90.91000,988900
30681,2006-05-09,OMC,90.45000,906400
30681,2006-05-10,OMC,91.45000,725900
30681,2006-05-11,OMC,91.62000,1013800
30681,2006-05-12,OMC,91.81000,1049600
30681,2006-05-15,OMC,92.11000,1263400
30681,2006-05-16,OMC,91.92000,932600
30681,2006-05-17,OMC,91.54000,944500
30681,2006-05-18,OMC,91.75000,1032100
30681,2006-05-19,OMC,91.85000,962700
30681,2006-05-22,OMC,91.52000,1374800
30681,2006-05-23,OMC,91.80000,935800
30681,2006-05-24,OMC,93.02000,2371200
30681,2006-05-25,OMC,94.08000,1624800
30681,2006-05-26,OMC,94.02000,1661400
30681,2006-05-30,OMC,93.57000,1216300
30681,2006-05-31,OMC,95.11000,1764700
30681,2006-06-01,OMC,96.64000,1811700
30681,2006-06-02,OMC,96.06000,1542200
30681,2006-06-05,OMC,94.89000,1996600
30681,2006-06-06,OMC,95.30000,1364600
30681,2006-06-07,OMC,95.54000,1458800
30681,2006-06-08,OMC,93.67000,2449700
30681,2006-06-09,OMC,93.20000,1322200
30681,2006-06-12,OMC,91.30000,2115800
30681,2006-06-13,OMC,90.91000,1658000
30681,2006-06-14,OMC,89.67000,3110400
30681,2006-06-15,OMC,89.83000,3786400
30681,2006-06-16,OMC,88.98000,2966700
30681,2006-06-19,OMC,89.02000,1708300
30681,2006-06-20,OMC,88.46000,1390900
30681,2006-06-21,OMC,88.61000,1575600
30681,2006-06-22,OMC,88.20000,1781200
30681,2006-06-23,OMC,87.85000,1232900
30681,2006-06-26,OMC,87.70000,630500
30681,2006-06-27,OMC,87.65000,1204100
30681,2006-06-28,OMC,87.78000,1034000
30681,2006-06-29,OMC,88.88000,1446400
30681,2006-06-30,OMC,89.09000,1049200
30681,2006-07-03,OMC,90.12000,874700
30681,2006-07-05,OMC,89.25000,1081200
30681,2006-07-06,OMC,88.82000,641900
30681,2006-07-07,OMC,87.96000,826600
30681,2006-07-10,OMC,87.93000,570500
30681,2006-07-11,OMC,87.55000,805100
30681,2006-07-12,OMC,87.19000,1004800
30681,2006-07-13,OMC,85.93000,940600
30681,2006-07-14,OMC,85.35000,1156600
30681,2006-07-17,OMC,85.44000,802500
30681,2006-07-18,OMC,85.51000,875500
30681,2006-07-19,OMC,88.00000,1558500
30681,2006-07-20,OMC,87.73000,994800
30681,2006-07-21,OMC,87.50000,915100
30681,2006-07-24,OMC,88.73000,1382200
30681,2006-07-25,OMC,86.35000,1449500
30681,2006-07-26,OMC,88.56000,1297000
30681,2006-07-27,OMC,90.06000,1620700
30681,2006-07-28,OMC,89.29000,2354800
30681,2006-07-31,OMC,88.51000,1556800
30681,2006-08-01,OMC,87.80000,934600
30681,2006-08-02,OMC,87.51000,1189700
30681,2006-08-03,OMC,87.52000,1170300
30681,2006-08-04,OMC,87.39000,972900
30681,2006-08-07,OMC,87.51000,1080400
30681,2006-08-08,OMC,86.66000,1022500
30681,2006-08-09,OMC,86.42000,1290800
30681,2006-08-10,OMC,87.08000,806400
30681,2006-08-11,OMC,86.81000,814700
30681,2006-08-14,OMC,87.98000,1003400
30681,2006-08-15,OMC,88.45000,779100
30681,2006-08-16,OMC,89.18000,627900
30681,2006-08-17,OMC,89.10000,777800
30681,2006-08-18,OMC,88.71000,470300
30681,2006-08-21,OMC,88.00000,502900
30681,2006-08-22,OMC,87.45000,846200
30681,2006-08-23,OMC,87.41000,572200
30681,2006-08-24,OMC,87.75000,641400
30681,2006-08-25,OMC,87.32000,512300
30681,2006-08-28,OMC,87.58000,591200
30681,2006-08-29,OMC,88.54000,1007400
30681,2006-08-30,OMC,88.06000,480700
30681,2006-08-31,OMC,87.42000,947000
30681,2006-09-01,OMC,88.78000,535700
30681,2006-09-05,OMC,88.48000,645400
30681,2006-09-06,OMC,88.95000,1033900
30681,2006-09-07,OMC,89.25000,883800
30681,2006-09-08,OMC,90.97000,1418600
30681,2006-09-11,OMC,91.23000,956400
30681,2006-09-12,OMC,92.24000,1115000
30681,2006-09-13,OMC,93.44000,2845700
30681,2006-09-14,OMC,92.37000,1306000
30681,2006-09-15,OMC,92.32000,1631200
30681,2006-09-18,OMC,91.92000,1011900
30681,2006-09-19,OMC,90.88000,1741200
30681,2006-09-20,OMC,91.28000,1221000
30681,2006-09-21,OMC,91.40000,1107400
30681,2006-09-22,OMC,90.19000,768500
30681,2006-09-25,OMC,91.80000,886600
30681,2006-09-26,OMC,92.83000,1371000
30681,2006-09-27,OMC,94.10000,2045400
30681,2006-09-28,OMC,93.90000,1279700
30681,2006-09-29,OMC,93.60000,1366700
30681,2006-10-02,OMC,93.36000,750900
30681,2006-10-03,OMC,93.57000,1089500
30681,2006-10-04,OMC,93.76000,850300
30681,2006-10-05,OMC,93.68000,608600
30681,2006-10-06,OMC,94.65000,1026200
30681,2006-10-09,OMC,94.02000,1093000
30681,2006-10-10,OMC,94.98000,1753400
30681,2006-10-11,OMC,94.50000,786500
30681,2006-10-12,OMC,94.53000,910300
30681,2006-10-13,OMC,94.68000,848200
30681,2006-10-16,OMC,94.54000,579100
30681,2006-10-17,OMC,94.30000,1061400
30681,2006-10-18,OMC,94.41000,816500
30681,2006-10-19,OMC,94.70000,842500
30681,2006-10-20,OMC,94.82000,508300
30681,2006-10-23,OMC,94.88000,1058100
30681,2006-10-24,OMC,101.07000,6317300
30681,2006-10-25,OMC,100.88000,2467900
30681,2006-10-26,OMC,100.35000,1385100
30681,2006-10-27,OMC,100.39000,1693600
30681,2006-10-30,OMC,101.73000,1190800
30681,2006-10-31,OMC,101.45000,1187700
30681,2006-11-01,OMC,100.80000,788500
30681,2006-11-02,OMC,100.56000,1026900
30681,2006-11-03,OMC,100.44000,854500
30681,2006-11-06,OMC,101.25000,685600
30681,2006-11-07,OMC,101.15000,557900
30681,2006-11-08,OMC,102.23000,943600
30681,2006-11-09,OMC,102.03000,624200
30681,2006-11-10,OMC,102.17000,610500
30681,2006-11-13,OMC,102.02000,457900
30681,2006-11-14,OMC,102.38000,710000
30681,2006-11-15,OMC,102.10000,472100
30681,2006-11-16,OMC,102.86000,583800
30681,2006-11-17,OMC,102.58000,690200
30681,2006-11-20,OMC,101.50000,692400
30681,2006-11-21,OMC,102.09000,741900
30681,2006-11-22,OMC,103.09000,473000
30681,2006-11-24,OMC,102.76000,217900
30681,2006-11-27,OMC,102.33000,1258200
30681,2006-11-28,OMC,101.74000,968000
30681,2006-11-29,OMC,102.97000,858800
30681,2006-11-30,OMC,102.16000,913100
30681,2006-12-01,OMC,103.21000,943900
30681,2006-12-04,OMC,103.95000,1047600
30681,2006-12-05,OMC,104.66000,608700
30681,2006-12-06,OMC,103.99000,520600
30681,2006-12-07,OMC,103.74000,705600
30681,2006-12-08,OMC,103.94000,703400
30681,2006-12-11,OMC,104.01000,568000
30681,2006-12-12,OMC,104.86000,868600
30681,2006-12-13,OMC,105.44000,854300
30681,2006-12-14,OMC,105.71000,844800
30681,2006-12-15,OMC,105.87000,1550900
30681,2006-12-18,OMC,105.92000,642700
30681,2006-12-19,OMC,105.65000,910200
30681,2006-12-20,OMC,104.10000,1428200
30681,2006-12-21,OMC,103.79000,1025800
30681,2006-12-22,OMC,103.03000,922200
30681,2006-12-26,OMC,102.86000,703500
30681,2006-12-27,OMC,103.95000,999200
30681,2006-12-28,OMC,104.27000,660800
30681,2006-12-29,OMC,104.54000,834300
30681,2007-01-03,OMC,101.53000,2975200
30681,2007-01-04,OMC,101.95000,1224000
30681,2007-01-05,OMC,102.24000,981300
30681,2007-01-08,OMC,102.73000,1083300
30681,2007-01-09,OMC,103.12000,1120000
30681,2007-01-10,OMC,103.96000,1063900
30681,2007-01-11,OMC,104.38000,1099700
30681,2007-01-12,OMC,104.30000,767600
30681,2007-01-16,OMC,104.00000,887300
30681,2007-01-17,OMC,103.22000,1507200
30681,2007-01-18,OMC,103.46000,1057000
30681,2007-01-19,OMC,104.42000,1027600
30681,2007-01-22,OMC,103.39000,899700
30681,2007-01-23,OMC,104.22000,886900
30681,2007-01-24,OMC,104.10000,830500
30681,2007-01-25,OMC,103.49000,822700
30681,2007-01-26,OMC,103.49000,862900
30681,2007-01-29,OMC,103.84000,1057100
30681,2007-01-30,OMC,104.55000,838800
30681,2007-01-31,OMC,105.20000,858700
30681,2007-02-01,OMC,104.90000,909700
30681,2007-02-02,OMC,105.15000,588200
30681,2007-02-05,OMC,105.31000,743400
30681,2007-02-06,OMC,104.54000,802500
30681,2007-02-07,OMC,104.94000,1120500
30681,2007-02-08,OMC,106.03000,1391400
30681,2007-02-09,OMC,105.62000,1190600
30681,2007-02-12,OMC,104.76000,1234592
30681,2007-02-13,OMC,102.56000,2973192
30681,2007-02-14,OMC,102.14000,3344022
30681,2007-02-15,OMC,103.54000,1840700
30681,2007-02-16,OMC,104.82000,1428700
30681,2007-02-20,OMC,106.34000,1748300
30681,2007-02-21,OMC,106.26000,1341900
30681,2007-02-22,OMC,106.46000,966000
30681,2007-02-23,OMC,106.29000,996800
30681,2007-02-26,OMC,106.27000,995821
30681,2007-02-27,OMC,103.13000,2000500
30681,2007-02-28,OMC,103.62000,1301000
30681,2007-03-01,OMC,103.36000,2455955
30681,2007-03-02,OMC,103.12000,1283400
30681,2007-03-05,OMC,103.13000,1737000
30681,2007-03-06,OMC,104.29000,1516860
30681,2007-03-07,OMC,103.96000,1305500
30681,2007-03-08,OMC,105.14000,1229600
30681,2007-03-09,OMC,106.10000,1258700
30681,2007-03-12,OMC,105.38000,869300
30681,2007-03-13,OMC,104.09000,1494500
30681,2007-03-14,OMC,104.40000,2088100
30681,2007-03-15,OMC,104.00000,1121554
30681,2007-03-16,OMC,103.93000,941200
30681,2007-03-19,OMC,104.55000,754000
30681,2007-03-20,OMC,105.05000,832300
30681,2007-03-21,OMC,105.51000,1749800
30681,2007-03-22,OMC,104.34000,1398000
30681,2007-03-23,OMC,103.43000,1265000
30681,2007-03-26,OMC,103.18000,1081610
30681,2007-03-27,OMC,102.34000,966500
30681,2007-03-28,OMC,102.37000,1371000
30681,2007-03-29,OMC,102.32000,1160700
30681,2007-03-30,OMC,102.38000,1243100
30681,2007-04-02,OMC,102.25000,782900
30681,2007-04-03,OMC,102.42000,1156400
30681,2007-04-04,OMC,102.71000,1121300
30681,2007-04-05,OMC,103.26000,1397800
30681,2007-04-09,OMC,102.40000,975300
30681,2007-04-10,OMC,103.01000,971100
30681,2007-04-11,OMC,101.80000,1721503
30681,2007-04-12,OMC,102.59000,1167800
30681,2007-04-13,OMC,103.65000,1096100
30681,2007-04-16,OMC,104.28000,1014300
30681,2007-04-17,OMC,104.87000,883200
30681,2007-04-18,OMC,104.70000,734068
30681,2007-04-19,OMC,104.77000,641182
30681,2007-04-20,OMC,105.65000,1091045
30681,2007-04-23,OMC,106.02000,876800
30681,2007-04-24,OMC,107.87000,1873484
30681,2007-04-25,OMC,107.11000,1247800
30681,2007-04-26,OMC,106.30000,959700
30681,2007-04-27,OMC,105.63000,939100
30681,2007-04-30,OMC,104.71000,840800
30681,2007-05-01,OMC,104.10000,1442516
30681,2007-05-02,OMC,104.40000,1107147
30681,2007-05-03,OMC,104.09000,1041600
30681,2007-05-04,OMC,104.79000,1160000
