PERMNO,date,TICKER,PRC
22752,2004-04-30,MRK,47.00000
22752,2004-05-28,MRK,47.30000
22752,2004-06-30,MRK,47.50000
22752,2004-07-30,MRK,45.35000
22752,2004-08-31,MRK,44.97000
22752,2004-09-30,MRK,33.00000
22752,2004-10-29,MRK,31.31000
22752,2004-11-30,MRK,28.02000
22752,2004-12-31,MRK,32.14000
22752,2005-01-31,MRK,28.05000
22752,2005-02-28,MRK,31.70000
22752,2005-03-31,MRK,32.37000
22752,2005-04-29,MRK,33.90000
22752,2005-05-31,MRK,32.44000
22752,2005-06-30,MRK,30.80000
22752,2005-07-29,MRK,31.06000
22752,2005-08-31,MRK,28.23000
22752,2005-09-30,MRK,27.21000
22752,2005-10-31,MRK,28.22000
22752,2005-11-30,MRK,29.40000
22752,2005-12-30,MRK,31.81000
22752,2006-01-31,MRK,34.50000
22752,2006-02-28,MRK,34.86000
22752,2006-03-31,MRK,35.23000
22752,2006-04-28,MRK,34.42000
22752,2006-05-31,MRK,33.29000
22752,2006-06-30,MRK,36.43000
22752,2006-07-31,MRK,40.27000
22752,2006-08-31,MRK,40.55000
22752,2006-09-29,MRK,41.90000
22752,2006-10-31,MRK,45.42000
22752,2006-11-30,MRK,44.51000
22752,2006-12-29,MRK,43.60000
22752,2007-01-31,MRK,44.75000
22752,2007-02-28,MRK,44.15000
22752,2007-03-30,MRK,44.17000
22752,2007-04-30,MRK,51.44000
22752,2007-05-31,MRK,52.45000
22752,2007-06-29,MRK,49.80000
22752,2007-07-31,MRK,49.65000
22752,2007-08-31,MRK,50.17000
22752,2007-09-28,MRK,51.69000
22752,2007-10-31,MRK,58.26000
22752,2007-11-30,MRK,59.36000
22752,2007-12-31,MRK,58.11000
22752,2008-01-31,MRK,46.10000
22752,2008-02-29,MRK,44.30000
22752,2008-03-31,MRK,37.95000
22752,2008-04-30,MRK,38.04000
22752,2008-05-30,MRK,38.96000
22752,2008-06-30,MRK,37.69000
22752,2008-07-31,MRK,32.90000
22752,2008-08-29,MRK,35.67000
22752,2008-09-30,MRK,31.56000
22752,2008-10-31,MRK,30.95000
22752,2008-11-28,MRK,26.72000
22752,2008-12-31,MRK,30.40000
22752,2009-01-30,MRK,28.55000
22752,2009-02-27,MRK,24.20000
22752,2009-03-31,MRK,26.75000
22752,2009-04-30,MRK,24.24000
22752,2009-05-29,MRK,27.58000
22752,2009-06-30,MRK,27.96000
22752,2009-07-31,MRK,30.01000
22752,2009-08-31,MRK,32.43000
22752,2009-09-30,MRK,31.63000
22752,2009-10-30,MRK,30.93000
22752,2009-11-30,MRK,36.21000
22752,2009-12-31,MRK,36.54000
22752,2010-01-29,MRK,38.18000
22752,2010-02-26,MRK,36.88000
22752,2010-03-31,MRK,37.35000
22752,2010-04-30,MRK,35.04000
22752,2010-05-28,MRK,33.69000
22752,2010-06-30,MRK,34.97000
22752,2010-07-30,MRK,34.46000
22752,2010-08-31,MRK,35.16000
22752,2010-09-30,MRK,36.81000
22752,2010-10-29,MRK,36.31000
22752,2010-11-30,MRK,34.47000
22752,2010-12-31,MRK,36.04000
22752,2011-01-31,MRK,33.17000
22752,2011-02-28,MRK,32.57000
22752,2011-03-31,MRK,33.01000
22752,2011-04-29,MRK,35.95000
22752,2011-05-31,MRK,36.75000
22752,2011-06-30,MRK,35.29000
22752,2011-07-29,MRK,34.13000
22752,2011-08-31,MRK,33.09500
22752,2011-09-30,MRK,32.70000
22752,2011-10-31,MRK,34.50000
22752,2011-11-30,MRK,35.75000
22752,2011-12-30,MRK,37.70000
22752,2012-01-31,MRK,38.27000
22752,2012-02-29,MRK,38.17000
22752,2012-03-30,MRK,38.40000
22752,2012-04-30,MRK,39.24000
22752,2012-05-31,MRK,37.58000
22752,2012-06-29,MRK,41.75000
22752,2012-07-31,MRK,44.17000
22752,2012-08-31,MRK,43.05000
22752,2012-09-28,MRK,45.09500
22752,2012-10-31,MRK,45.63000
22752,2012-11-30,MRK,44.30000
22752,2012-12-31,MRK,40.94000
22752,2013-01-31,MRK,43.25000
22752,2013-02-28,MRK,42.73000
22752,2013-03-28,MRK,44.20000
22752,2013-04-30,MRK,47.00000
22752,2013-05-31,MRK,46.70000
22752,2013-06-28,MRK,46.45000
22752,2013-07-31,MRK,48.17000
22752,2013-08-30,MRK,47.29000
22752,2013-09-30,MRK,47.60900
22752,2013-10-31,MRK,45.09000
22752,2013-11-29,MRK,49.83000
22752,2013-12-31,MRK,50.05000
22752,2014-01-31,MRK,52.97000
22752,2014-02-28,MRK,56.99000
22752,2014-03-31,MRK,56.77000
22752,2014-04-30,MRK,58.56000
22752,2014-05-30,MRK,57.86000
22752,2014-06-30,MRK,57.85000
22752,2014-07-31,MRK,56.74000
22752,2014-08-29,MRK,60.11000
22752,2014-09-30,MRK,59.28000
22752,2014-10-31,MRK,57.94000
22752,2014-11-28,MRK,60.40000
22752,2014-12-31,MRK,56.79000
22752,2015-01-30,MRK,60.28000
22752,2015-02-27,MRK,58.54000
22752,2015-03-31,MRK,57.48000
22752,2015-04-30,MRK,59.56000
22752,2015-05-29,MRK,60.89000
22752,2015-06-30,MRK,56.93000
22752,2015-07-31,MRK,58.96000
22752,2015-08-31,MRK,53.85000
22752,2015-09-30,MRK,49.39000
22752,2015-10-30,MRK,54.66000
22752,2015-11-30,MRK,53.01000
22752,2015-12-31,MRK,52.82000
22752,2016-01-29,MRK,50.67000
22752,2016-02-29,MRK,50.21000
22752,2016-03-31,MRK,52.91000
22752,2016-04-29,MRK,54.84000
22752,2016-05-31,MRK,56.26000
22752,2016-06-30,MRK,57.61000
22752,2016-07-29,MRK,58.66000
22752,2016-08-31,MRK,62.79000
22752,2016-09-30,MRK,62.41000
22752,2016-10-31,MRK,58.72000
22752,2016-11-30,MRK,61.19000
22752,2016-12-30,MRK,58.87000
22752,2017-01-31,MRK,61.99000
22752,2017-02-28,MRK,65.87000
22752,2017-03-31,MRK,63.54000
22752,2017-04-28,MRK,62.33000
22752,2017-05-31,MRK,65.11000
22752,2017-06-30,MRK,64.09000
22752,2017-07-31,MRK,63.88000
22752,2017-08-31,MRK,63.86000
22752,2017-09-29,MRK,64.03000
22752,2017-10-31,MRK,55.09000
22752,2017-11-30,MRK,55.27000
22752,2017-12-29,MRK,56.27000
22752,2018-01-31,MRK,59.25000
22752,2018-02-28,MRK,54.22000
22752,2018-03-29,MRK,54.47000
22752,2018-04-30,MRK,58.87000
22752,2018-05-31,MRK,59.53000
22752,2018-06-29,MRK,60.70000
22752,2018-07-31,MRK,65.87000
22752,2018-08-31,MRK,68.59000
22752,2018-09-28,MRK,70.94000
22752,2018-10-31,MRK,73.61000
22752,2018-11-30,MRK,79.34000
22752,2018-12-31,MRK,76.41000
22752,2019-01-31,MRK,74.43000
22752,2019-02-28,MRK,81.29000
22752,2019-03-29,MRK,83.17000
22752,2019-04-30,MRK,78.71000
22752,2019-05-31,MRK,79.21000
22752,2019-06-28,MRK,83.85000
22752,2019-07-31,MRK,82.99000
22752,2019-08-30,MRK,86.47000
22752,2019-09-30,MRK,84.18000
22752,2019-10-31,MRK,86.66000
22752,2019-11-29,MRK,87.18000
22752,2019-12-31,MRK,90.95000
22752,2020-01-31,MRK,85.44000
22752,2020-02-28,MRK,76.56000
22752,2020-03-31,MRK,76.94000
22752,2020-04-30,MRK,79.34000
22752,2020-05-29,MRK,80.72000
22752,2020-06-30,MRK,77.33000
22752,2020-07-31,MRK,80.24000
22752,2020-08-31,MRK,85.27000
22752,2020-09-30,MRK,82.95000
22752,2020-10-30,MRK,75.21000
22752,2020-11-30,MRK,80.39000
22752,2020-12-31,MRK,81.80000
22752,2021-01-29,MRK,77.07000
22752,2021-02-26,MRK,72.62000
22752,2021-03-31,MRK,77.09000
22752,2021-04-30,MRK,74.50000
22752,2021-05-28,MRK,75.89000
22752,2021-06-30,MRK,77.77000
22752,2021-07-30,MRK,76.87000
22752,2021-08-31,MRK,76.29000
22752,2021-09-30,MRK,75.11000
22752,2021-10-29,MRK,88.05000
22752,2021-11-30,MRK,74.91000
22752,2021-12-31,MRK,76.64000
22752,2022-01-31,MRK,81.48000
22752,2022-02-28,MRK,76.58000
22752,2022-03-31,MRK,82.05000
22752,2022-04-29,MRK,88.69000
22752,2022-05-31,MRK,92.03000
22752,2022-06-30,MRK,91.17000
22752,2022-07-29,MRK,89.34000
22752,2022-08-31,MRK,85.36000
22752,2022-09-30,MRK,86.12000
22752,2022-10-31,MRK,101.20000
22752,2022-11-30,MRK,110.12000
22752,2022-12-30,MRK,110.95000
22762,2022-01-31,,
22762,2022-02-28,AIB,9.87000
22762,2022-03-31,AIB,9.88000
22762,2022-04-29,AIB,-9.95000
22762,2022-05-31,AIB,-9.91000
22762,2022-06-30,AIB,-9.93500
22762,2022-07-29,AIB,-9.97500
22762,2022-08-31,AIB,-10.02500
22762,2022-09-30,AIB,-10.05500
22762,2022-10-31,AIB,10.08000
22762,2022-11-30,AIB,-10.16500
22762,2022-12-30,AIB,-10.21000
22953,2022-02-28,,
22953,2022-03-31,IDR,10.46000
22953,2022-04-29,IDR,9.22000
22953,2022-05-31,IDR,7.32000
22953,2022-06-30,IDR,7.87000
22953,2022-07-29,IDR,6.94000
22953,2022-08-31,IDR,5.38000
22953,2022-09-30,IDR,4.75000
22953,2022-10-31,IDR,5.78000
22953,2022-11-30,IDR,5.51000
22953,2022-12-30,IDR,5.70000
23233,2022-07-29,MGAM,11.19000
23233,2022-08-31,MGAM,3.62000
23233,2022-09-30,MGAM,1.90000
23233,2022-10-31,MGAM,1.08000
23233,2022-11-30,MGAM,0.78500
23233,2022-12-30,MGAM,0.82480
23331,2022-07-29,,
23331,2022-08-31,TSL,23.32460
23331,2022-09-30,TSL,22.08000
23331,2022-10-31,TSL,17.95000
23331,2022-11-30,TSL,14.53000
23331,2022-12-30,TSL,8.13030
23486,2022-09-30,,
23486,2022-10-31,RTO,30.94000
23486,2022-11-30,RTO,33.05000
23486,2022-12-30,RTO,30.81000
24248,2000-01-31,MPL,16.81250
24248,2000-02-29,MPL,15.31250
24248,2000-03-31,MPL,16.62500
24248,2000-04-28,MPL,18.43750
24248,2000-05-31,MPL,18.43750
24248,2000-06-30,MPL,17.31250
24248,2000-07-31,MPL,21.31250
24248,2000-08-31,MPL,22.18750
24248,2000-09-29,ALE,22.12500
24248,2000-10-31,ALE,21.56250
24248,2000-11-30,ALE,22.87500
24248,2000-12-29,ALE,24.81250
24248,2001-01-31,ALE,22.09000
24248,2001-02-28,ALE,23.50000
24248,2001-03-30,ALE,25.82000
24248,2001-04-30,ALE,24.37000
24248,2001-05-31,ALE,23.71000
24248,2001-06-29,ALE,22.50000
24248,2001-07-31,ALE,23.69000
24248,2001-08-31,ALE,26.16000
24248,2001-09-28,ALE,25.64000
24248,2001-10-31,ALE,22.00000
24248,2001-11-30,ALE,23.66000
24248,2001-12-31,ALE,25.20000
24248,2002-01-31,ALE,26.66000
24248,2002-02-28,ALE,28.59000
24248,2002-03-28,ALE,29.09000
24248,2002-04-30,ALE,30.54000
24248,2002-05-31,ALE,30.02000
24248,2002-06-28,ALE,27.10000
24248,2002-07-31,ALE,23.51000
24248,2002-08-30,ALE,24.90000
24248,2002-09-30,ALE,21.60000
24248,2002-10-31,ALE,21.42000
24248,2002-11-29,ALE,23.39000
24248,2002-12-31,ALE,22.68000
24248,2003-01-31,ALE,20.49000
24248,2003-02-28,ALE,19.38000
24248,2003-03-31,ALE,20.76000
24248,2003-04-30,ALE,23.76000
24248,2003-05-30,ALE,25.20000
24248,2003-06-30,ALE,26.55000
24248,2003-07-31,ALE,26.80000
24248,2003-08-29,ALE,26.81000
24248,2003-09-30,ALE,27.38000
24248,2003-10-31,ALE,30.21000
24248,2003-11-28,ALE,29.77000
24248,2003-12-31,ALE,30.60000
24248,2004-01-30,ALE,32.75000
24248,2004-02-27,ALE,32.32000
24248,2004-03-31,ALE,35.09000
24248,2004-04-30,ALE,34.55000
24248,2004-05-28,ALE,34.75000
24248,2004-06-30,ALE,33.30000
24248,2004-07-30,ALE,27.72000
24248,2004-08-31,ALE,27.06000
24248,2004-09-30,ALE,32.50000
24248,2004-10-29,ALE,33.98000
24248,2004-11-30,ALE,36.40000
24248,2004-12-31,ALE,36.75000
24248,2005-01-31,ALE,41.37000
24248,2005-02-28,ALE,39.68000
24248,2005-03-31,ALE,41.85000
24248,2005-04-29,ALE,41.67000
24248,2005-05-31,ALE,48.00000
24248,2005-06-30,ALE,49.90000
24248,2005-07-29,ALE,48.32000
24248,2005-08-31,ALE,45.25000
24248,2005-09-30,ALE,45.81000
24248,2005-10-31,ALE,44.01000
24248,2005-11-30,ALE,46.25000
24248,2005-12-30,ALE,44.00000
24248,2006-01-31,ALE,44.29000
24248,2006-02-28,ALE,46.67000
24248,2006-03-31,ALE,46.60000
24248,2006-04-28,ALE,46.77000
24248,2006-05-31,ALE,45.48000
24248,2006-06-30,ALE,47.35000
24248,2006-07-31,ALE,46.42000
24248,2006-08-31,ALE,45.94000
24248,2006-09-29,ALE,43.45000
24248,2006-10-31,ALE,45.10000
24248,2006-11-30,ALE,46.63000
24248,2006-12-29,ALE,46.54000
24248,2007-01-31,ALE,48.09000
24248,2007-02-28,ALE,46.83000
24248,2007-03-30,ALE,46.62000
24248,2007-04-30,ALE,48.41000
24248,2007-05-31,ALE,48.00000
24248,2007-06-29,ALE,47.05000
24248,2007-07-31,ALE,43.84000
24248,2007-08-31,ALE,42.11000
24248,2007-09-28,ALE,44.76000
24248,2007-10-31,ALE,43.69000
24248,2007-11-30,ALE,40.96000
24248,2007-12-31,ALE,39.58000
24248,2008-01-31,ALE,38.36000
24248,2008-02-29,ALE,36.04000
24248,2008-03-31,ALE,38.62000
24248,2008-04-30,ALE,41.77000
24248,2008-05-30,ALE,44.42000
24248,2008-06-30,ALE,42.00000
24248,2008-07-31,ALE,42.56000
24248,2008-08-29,ALE,42.22000
24248,2008-09-30,ALE,44.50000
24248,2008-10-31,ALE,35.00000
24248,2008-11-28,ALE,34.22000
24248,2008-12-31,ALE,32.27000
24248,2009-01-30,ALE,31.10000
24248,2009-02-27,ALE,26.64000
24248,2009-03-31,ALE,26.69000
24248,2009-04-30,ALE,26.04000
24248,2009-05-29,ALE,26.42000
24248,2009-06-30,ALE,28.75000
24248,2009-07-31,ALE,31.98000
24248,2009-08-31,ALE,33.81000
24248,2009-09-30,ALE,33.57000
24248,2009-10-30,ALE,33.85000
24248,2009-11-30,ALE,33.44000
24248,2009-12-31,ALE,32.68000
24248,2010-01-29,ALE,31.30000
24248,2010-02-26,ALE,31.45000
24248,2010-03-31,ALE,33.48000
24248,2010-04-30,ALE,36.47000
24248,2010-05-28,ALE,34.52000
24248,2010-06-30,ALE,34.24000
24248,2010-07-30,ALE,36.06000
24248,2010-08-31,ALE,35.57000
24248,2010-09-30,ALE,36.43000
24248,2010-10-29,ALE,36.38000
24248,2010-11-30,ALE,35.33000
24248,2010-12-31,ALE,37.26000
24248,2011-01-31,ALE,36.91000
24248,2011-02-28,ALE,37.80000
24248,2011-03-31,ALE,38.97000
24248,2011-04-29,ALE,40.49000
24248,2011-05-31,ALE,39.88000
24248,2011-06-30,ALE,41.04000
24248,2011-07-29,ALE,40.25000
24248,2011-08-31,ALE,39.06000
24248,2011-09-30,ALE,36.63000
24248,2011-10-31,ALE,39.51000
24248,2011-11-30,ALE,39.85000
24248,2011-12-30,ALE,41.98000
24248,2012-01-31,ALE,41.45000
24248,2012-02-29,ALE,41.58000
24248,2012-03-30,ALE,41.49000
24248,2012-04-30,ALE,41.21000
24248,2012-05-31,ALE,39.05000
24248,2012-06-29,ALE,41.80000
24248,2012-07-31,ALE,41.46000
24248,2012-08-31,ALE,41.56000
24248,2012-09-28,ALE,41.74000
24248,2012-10-31,ALE,41.62000
24248,2012-11-30,ALE,39.21000
24248,2012-12-31,ALE,40.98000
24248,2013-01-31,ALE,46.14000
24248,2013-02-28,ALE,47.00000
24248,2013-03-28,ALE,49.02000
24248,2013-04-30,ALE,51.35000
24248,2013-05-31,ALE,47.32000
24248,2013-06-28,ALE,49.85000
24248,2013-07-31,ALE,53.62000
24248,2013-08-30,ALE,47.20000
24248,2013-09-30,ALE,48.30000
24248,2013-10-31,ALE,50.53000
24248,2013-11-29,ALE,49.28000
24248,2013-12-31,ALE,49.88000
24248,2014-01-31,ALE,49.98000
24248,2014-02-28,ALE,50.51000
24248,2014-03-31,ALE,52.42000
24248,2014-04-30,ALE,51.76000
24248,2014-05-30,ALE,49.67000
24248,2014-06-30,ALE,51.35000
24248,2014-07-31,ALE,46.92000
24248,2014-08-29,ALE,48.67000
24248,2014-09-30,ALE,44.39000
24248,2014-10-31,ALE,52.24000
24248,2014-11-28,ALE,50.97000
24248,2014-12-31,ALE,55.14000
24248,2015-01-30,ALE,56.65000
24248,2015-02-27,ALE,54.84000
24248,2015-03-31,ALE,52.76000
24248,2015-04-30,ALE,50.30000
24248,2015-05-29,ALE,50.35000
24248,2015-06-30,ALE,46.39000
24248,2015-07-31,ALE,48.29000
24248,2015-08-31,ALE,47.78000
24248,2015-09-30,ALE,50.49000
24248,2015-10-30,ALE,50.21000
24248,2015-11-30,ALE,50.95000
24248,2015-12-31,ALE,50.83000
24248,2016-01-29,ALE,52.90000
24248,2016-02-29,ALE,53.02000
24248,2016-03-31,ALE,56.07000
24248,2016-04-29,ALE,56.19000
24248,2016-05-31,ALE,57.74000
24248,2016-06-30,ALE,64.63000
24248,2016-07-29,ALE,63.85000
24248,2016-08-31,ALE,59.30000
24248,2016-09-30,ALE,59.62000
24248,2016-10-31,ALE,61.29000
24248,2016-11-30,ALE,61.82000
24248,2016-12-30,ALE,64.19000
24248,2017-01-31,ALE,65.35000
24248,2017-02-28,ALE,67.21000
24248,2017-03-31,ALE,67.71000
24248,2017-04-28,ALE,69.91000
24248,2017-05-31,ALE,73.39000
24248,2017-06-30,ALE,71.68000
24248,2017-07-31,ALE,73.27000
24248,2017-08-31,ALE,77.33000
24248,2017-09-29,ALE,77.29000
24248,2017-10-31,ALE,78.35000
24248,2017-11-30,ALE,80.50000
24248,2017-12-29,ALE,74.36000
24248,2018-01-31,ALE,72.44000
24248,2018-02-28,ALE,68.15000
24248,2018-03-29,ALE,72.25000
24248,2018-04-30,ALE,76.41000
24248,2018-05-31,ALE,76.82000
24248,2018-06-29,ALE,77.41000
24248,2018-07-31,ALE,77.53000
24248,2018-08-31,ALE,75.08000
24248,2018-09-28,ALE,75.01000
24248,2018-10-31,ALE,74.00000
24248,2018-11-30,ALE,81.38000
24248,2018-12-31,ALE,76.22000
24248,2019-01-31,ALE,76.94000
24248,2019-02-28,ALE,81.05000
24248,2019-03-29,ALE,82.23000
24248,2019-04-30,ALE,81.45000
24248,2019-05-31,ALE,81.89000
24248,2019-06-28,ALE,83.21000
24248,2019-07-31,ALE,86.95000
24248,2019-08-30,ALE,85.73000
24248,2019-09-30,ALE,87.41000
24248,2019-10-31,ALE,86.06000
24248,2019-11-29,ALE,80.11000
24248,2019-12-31,ALE,81.17000
24248,2020-01-31,ALE,83.48000
24248,2020-02-28,ALE,68.99000
24248,2020-03-31,ALE,60.68000
24248,2020-04-30,ALE,57.56000
24248,2020-05-29,ALE,58.73000
24248,2020-06-30,ALE,54.61000
24248,2020-07-31,ALE,59.30000
24248,2020-08-31,ALE,53.96000
24248,2020-09-30,ALE,51.74000
24248,2020-10-30,ALE,51.58000
24248,2020-11-30,ALE,56.24000
24248,2020-12-31,ALE,61.94000
24248,2021-01-29,ALE,62.84000
24248,2021-02-26,ALE,62.13000
24248,2021-03-31,ALE,67.19000
24248,2021-04-30,ALE,70.36000
24248,2021-05-28,ALE,68.89000
24248,2021-06-30,ALE,69.98000
24248,2021-07-30,ALE,70.32000
24248,2021-08-31,ALE,67.42000
24248,2021-09-30,ALE,59.52000
24248,2021-10-29,ALE,61.54000
24248,2021-11-30,ALE,58.63000
24248,2021-12-31,ALE,66.35000
24248,2022-01-31,ALE,63.83000
24248,2022-02-28,ALE,62.94000
24248,2022-03-31,ALE,66.98000
24248,2022-04-29,ALE,59.34000
24248,2022-05-31,ALE,62.02000
24248,2022-06-30,ALE,58.78000
24248,2022-07-29,ALE,62.07000
24248,2022-08-31,ALE,59.18000
24248,2022-09-30,ALE,50.05000
24248,2022-10-31,ALE,56.27000
24248,2022-11-30,ALE,66.20000
24248,2022-12-30,ALE,64.51000
24256,2000-01-31,MTP,40.50000
24256,2000-02-29,MTP,39.37500
24256,2000-03-31,MTP,64.00000
24256,2000-04-28,MTP,44.06250
24256,2000-05-31,MTP,37.81250
24256,2000-06-30,MTP,35.31250
24256,2000-07-31,MTP,28.93750
24256,2000-08-31,MTP,36.06250
24256,2000-09-29,MTP,33.37500
24256,2000-10-31,MTP,28.25000
24256,2000-11-30,MTP,23.81250
24256,2000-12-29,MTP,20.75000
24256,2001-01-31,MTP,22.24000
24256,2001-02-28,MTP,18.05000
24256,2001-03-30,MTP,14.10000
24256,2001-04-30,MTP,12.46000
24256,2001-05-31,MTP,12.80000
24256,2001-06-29,MTP,11.60000
24256,2001-07-31,MTP,10.03000
24256,2001-08-31,MTP,7.05000
24256,2001-09-28,MTP,5.25000
24256,2001-10-31,MTP,5.96000
24256,2001-11-30,MTP,4.77000
24256,2001-12-31,MTP,5.75000
24256,2002-01-31,MTP,5.35000
24256,2002-02-28,TAA,3.25000
24256,2002-03-28,TAA,3.81000
24256,2002-04-30,TAA,3.39000
24256,2002-05-31,TAA,2.97000
24256,2002-06-28,TAA,2.75000
24256,2002-07-31,TAA,0.98000
24256,2002-08-30,TAA,0.81000
24256,2002-09-30,TAA,0.62000
24256,2002-10-31,TAA,0.44000
24256,2002-11-29,TAA,0.42000
24256,2002-12-31,TAA,0.39000
24256,2003-01-31,TAA,0.37000
24256,2003-02-28,TAA,0.39000
24256,2003-03-31,TAA,
24264,2000-01-31,AL,39.12500
24264,2000-02-29,AL,33.00000
24264,2000-03-31,AL,34.06250
24264,2000-04-28,AL,32.75000
24264,2000-05-31,AL,32.93750
24264,2000-06-30,AL,31.00000
24264,2000-07-31,AL,32.81250
24264,2000-08-31,AL,32.81250
24264,2000-09-29,AL,28.93750
24264,2000-10-31,AL,31.56250
24264,2000-11-30,AL,30.37500
24264,2000-12-29,AL,34.18750
24264,2001-01-31,AL,36.15000
24264,2001-02-28,AL,36.89000
24264,2001-03-30,AL,36.00000
24264,2001-04-30,AL,44.50000
24264,2001-05-31,AL,44.80000
24264,2001-06-29,AL,42.02000
24264,2001-07-31,AL,37.51000
24264,2001-08-31,AL,36.48000
24264,2001-09-28,AL,30.00000
24264,2001-10-31,AL,30.55000
24264,2001-11-30,AL,36.00000
24264,2001-12-31,AL,35.93000
24264,2002-01-31,AL,38.86000
24264,2002-02-28,AL,40.54000
24264,2002-03-28,AL,39.63000
24264,2002-04-30,AL,36.63000
24264,2002-05-31,AL,38.10000
24264,2002-06-28,AL,37.52000
24264,2002-07-31,AL,27.80000
24264,2002-08-30,AL,28.16000
24264,2002-09-30,AL,24.68000
24264,2002-10-31,AL,28.15000
24264,2002-11-29,AL,31.64000
24264,2002-12-31,AL,29.52000
24264,2003-01-31,AL,28.30000
24264,2003-02-28,AL,28.42000
24264,2003-03-31,AL,27.90000
24264,2003-04-30,AL,29.34000
24264,2003-05-30,AL,30.20000
24264,2003-06-30,AL,31.29000
24264,2003-07-31,AL,34.81000
24264,2003-08-29,AL,36.37000
24264,2003-09-30,AL,38.26000
24264,2003-10-31,AL,39.93000
24264,2003-11-28,AL,42.60000
24264,2003-12-31,AL,46.95000
24264,2004-01-30,AL,42.63000
24264,2004-02-27,AL,47.63000
24264,2004-03-31,AL,44.79000
24264,2004-04-30,AL,40.23000
24264,2004-05-28,AL,39.96000
24264,2004-06-30,AL,41.40000
24264,2004-07-30,AL,39.62000
24264,2004-08-31,AL,43.31000
24264,2004-09-30,AL,47.80000
24264,2004-10-29,AL,46.32000
24264,2004-11-30,AL,51.00000
24264,2004-12-31,AL,49.04000
24264,2005-01-31,AL,39.77000
24264,2005-02-28,AL,39.97000
24264,2005-03-31,AL,37.92000
24264,2005-04-29,AL,32.42000
24264,2005-05-31,AL,30.17000
24264,2005-06-30,AL,30.00000
24264,2005-07-29,AL,33.78000
24264,2005-08-31,AL,33.05000
24264,2005-09-30,AL,31.73000
24264,2005-10-31,AL,31.69000
24264,2005-11-30,AL,38.35000
24264,2005-12-30,AL,40.95000
24264,2006-01-31,AL,48.79000
24264,2006-02-28,AL,43.52000
24264,2006-03-31,AL,45.73000
24264,2006-04-28,AL,52.26000
24264,2006-05-31,AL,52.35000
24264,2006-06-30,AL,46.94000
24264,2006-07-31,AL,45.76000
24264,2006-08-31,AL,45.12000
24264,2006-09-29,AL,39.87000
24264,2006-10-31,AL,47.11000
24264,2006-11-30,AL,48.11000
24264,2006-12-29,AL,48.74000
24264,2007-01-31,AL,51.00000
24264,2007-02-28,AL,51.91000
24264,2007-03-30,AL,52.20000
24264,2007-04-30,AL,58.87000
24264,2007-05-31,AL,86.76000
24264,2007-06-29,AL,81.30000
24264,2007-07-31,AL,97.40000
24264,2007-08-31,AL,98.51000
24264,2007-09-28,AL,100.08000
24264,2007-10-31,AL,100.92000
24264,2007-11-30,AL,
24299,2000-01-31,SIG,20.56250
24299,2000-02-29,SIG,21.62500
24299,2000-03-31,SIG,25.50000
24299,2000-04-28,SIG,
24360,2000-01-31,KSE,23.43750
24360,2000-02-29,KSE,20.37500
24360,2000-03-31,KSE,27.62500
24360,2000-04-28,KSE,29.37500
24360,2000-05-31,KSE,30.68750
24360,2000-06-30,KSE,30.75000
24360,2000-07-31,KSE,31.75000
24360,2000-08-31,KSE,34.43750
24360,2000-09-29,KSE,40.12500
24360,2000-10-31,KSE,35.18750
24360,2000-11-30,KSE,38.12500
24360,2000-12-29,KSE,42.37500
24360,2001-01-31,KSE,37.80000
24360,2001-02-28,KSE,38.95000
24360,2001-03-30,KSE,38.13000
24360,2001-04-30,KSE,39.70000
24360,2001-05-31,KSE,39.92000
24360,2001-06-29,KSE,36.48000
24360,2001-07-31,KSE,30.64000
24360,2001-08-31,KSE,32.30000
24360,2001-09-28,KSE,33.24000
24360,2001-10-31,KSE,33.18000
24360,2001-11-30,KSE,33.13000
24360,2001-12-31,KSE,34.65000
24360,2002-01-31,KSE,32.36000
24360,2002-02-28,KSE,32.05000
24360,2002-03-28,KSE,36.39000
24360,2002-04-30,KSE,35.30000
24360,2002-05-31,KSE,37.86000
24360,2002-06-28,KSE,37.65000
24360,2002-07-31,KSE,34.90000
24360,2002-08-30,KSE,35.04000
24360,2002-09-30,KSE,33.50000
24360,2002-10-31,KSE,36.53000
24360,2002-11-29,KSE,35.29000
24360,2002-12-31,KSE,35.24000
24360,2003-01-31,KSE,34.00000
24360,2003-02-28,KSE,31.97000
24360,2003-03-31,KSE,32.25000
24360,2003-04-30,KSE,33.87000
24360,2003-05-30,KSE,35.22000
24360,2003-06-30,KSE,35.45000
24360,2003-07-31,KSE,33.75000
24360,2003-08-29,KSE,33.75000
24360,2003-09-30,KSE,35.08000
24360,2003-10-31,KSE,34.97000
24360,2003-11-28,KSE,35.23000
24360,2003-12-31,KSE,36.80000
24360,2004-01-30,KSE,36.47000
24360,2004-02-27,KSE,38.00000
24360,2004-03-31,KSE,38.22000
24360,2004-04-30,KSE,36.15000
24360,2004-05-28,KSE,35.40000
24360,2004-06-30,KSE,36.70000
24360,2004-07-30,KSE,35.99000
24360,2004-08-31,KSE,38.10000
24360,2004-09-30,KSE,39.20000
24360,2004-10-29,KSE,39.95000
24360,2004-11-30,KSE,39.52000
24360,2004-12-31,KSE,39.45000
24360,2005-01-31,KSE,39.47000
24360,2005-02-28,KSE,39.55000
24360,2005-03-31,KSE,38.97000
24360,2005-04-29,KSE,37.93000
